Time,TRABUCO,SULPHURCREEK,ELTORO,PALISADES,LAGUNABEACH,DANAPOINT,TUCKER
2/22/2022 17:46,,,,0.01,,,
2/22/2022 17:51,,,,,,,0.01
2/22/2022 17:52,,,,0.01,,,
2/22/2022 18:00,,,,,0.01,,
2/22/2022 18:00,,,,0.01,,,
2/22/2022 18:04,,,,,0.01,,
2/22/2022 18:04,,,,,,0.01,
2/22/2022 18:06,,,,0.01,,,
2/22/2022 18:08,,0.01,,,,,
2/22/2022 18:09,,,,,,0.01,
2/22/2022 18:09,,,0.01,,,,
2/22/2022 18:12,,,0.01,,,,
2/22/2022 18:15,,,,0.01,,,
2/22/2022 18:15,,,,,,0.01,
2/22/2022 18:18,,,0.01,,,,
2/22/2022 18:19,,,,0.01,,,
2/22/2022 18:23,0.01,,,,,,
2/22/2022 18:26,,,,0.01,,,
2/22/2022 18:32,0.01,,,,,,
2/22/2022 18:36,0.01,,,,,,
2/22/2022 18:36,,,,,0.01,,
2/22/2022 18:39,,,0.01,,,,
2/22/2022 18:41,,,0.01,,,,
2/22/2022 18:41,,0.01,,,,,
2/22/2022 18:42,,,,,,,0.01
2/22/2022 18:44,,,0.01,,,,
2/22/2022 18:45,,,,,,0.01,
2/22/2022 18:50,0.01,,,,,,
2/22/2022 18:50,0.01,,,,,,
2/22/2022 18:51,0.01,,,,,,
2/22/2022 18:51,0.01,,,,,,
2/22/2022 18:52,0.01,,,,,,
2/22/2022 18:53,,,,0.01,,,
2/22/2022 18:54,0.01,,,,,,
2/22/2022 19:13,,,,,,,0.01
2/22/2022 19:53,,,,,,,0.01
2/22/2022 20:01,,,0.01,,,,
2/22/2022 20:10,0.01,,,,,,
2/22/2022 20:54,,,,,,,0.01
2/22/2022 21:41,,,,,,,0.01
2/22/2022 23:23,,,,,,0.01,
2/22/2022 23:25,,,,,,0.01,
2/22/2022 23:30,,,,0.01,,,
2/22/2022 23:33,,,,0.01,,,
2/22/2022 23:35,,0.01,,,,,
2/22/2022 23:37,,,,,0.01,,
2/22/2022 23:43,,0.01,,,,,
2/22/2022 23:44,,,,,,,0.01
2/22/2022 23:49,,,,,0.01,,
2/22/2022 23:49,,,,,,0.01,
2/22/2022 23:50,,,0.01,,,,
2/22/2022 23:51,,0.01,,,,,
2/22/2022 23:52,,,,,0.01,,
2/22/2022 23:52,,,,,,0.01,
2/22/2022 23:55,,,0.01,,,,
2/22/2022 23:55,,0.01,,,,,
2/22/2022 23:57,,,,0.01,,,
2/22/2022 23:58,,0.01,0.01,,,,
2/22/2022 23:59,,,,0.01,,,
2/23/2022 0:00,,,,,0.01,,
2/23/2022 0:01,,,,,,0.01,
2/23/2022 0:02,,,,0.01,,,
2/23/2022 0:02,0.01,,,,,,
2/23/2022 0:02,,0.01,,,,,
2/23/2022 0:03,,,0.01,,,,
2/23/2022 0:03,,,,,,,0.01
2/23/2022 0:04,0.01,,,,,,
2/23/2022 0:07,0.01,,,,,,
2/23/2022 0:08,,,,0.01,,,
2/23/2022 0:11,0.01,,,,,,
2/23/2022 0:11,,0.01,,,,,
2/23/2022 0:14,0.01,,,,,,
2/23/2022 0:15,,,,,,,0.01
2/23/2022 0:21,0.01,,,,,,
2/23/2022 0:29,,,,,,,0.01
2/23/2022 0:31,,,,,,0.01,
2/23/2022 0:38,,,,0.01,,,
2/23/2022 0:39,,,,0.01,,,
2/23/2022 0:47,,,,,,,0.01
2/23/2022 1:07,,,,,,,0.01
2/23/2022 1:34,,,,,,,0.01
2/23/2022 2:23,,,,,,,0.01
2/23/2022 3:18,,0.01,,,,,
2/23/2022 3:20,,,,,0.01,,
2/23/2022 3:23,,,,,0.01,,
2/23/2022 3:27,,,,0.01,,,
2/23/2022 3:28,,,,,,0.01,
2/23/2022 3:29,,0.01,,,,,
2/23/2022 3:29,,,,,,0.01,
2/23/2022 3:30,,,,,,0.01,
2/23/2022 3:31,,,,,,0.01,
2/23/2022 3:32,,,,,,0.01,
2/23/2022 3:32,,0.01,,,,,
2/23/2022 3:33,,,,,,0.01,
2/23/2022 3:34,,,,0.01,,,
2/23/2022 3:36,,,,0.01,,,
2/23/2022 3:36,,0.01,,,,,
2/23/2022 3:38,,,,,0.01,,
2/23/2022 3:38,0.01,,,,,,
2/23/2022 3:38,,0.01,,,,,
2/23/2022 3:40,,,,0.01,,,
2/23/2022 3:43,,,,0.01,,,
2/23/2022 3:48,,,0.01,,,,
2/23/2022 3:52,,,0.01,,,,
2/23/2022 4:20,,,,,,,0.01
2/23/2022 4:27,,0.01,,,,,
2/23/2022 5:28,,,0.01,,,,
2/23/2022 5:31,,,0.01,,,,
2/23/2022 5:33,,,0.01,,,,
2/23/2022 5:34,0.01,,,,,,
2/23/2022 5:35,,,0.01,,,,
2/23/2022 5:37,,,0.01,,,,
2/23/2022 5:38,,,0.01,,,,
2/23/2022 5:38,,,0.01,,,,
2/23/2022 5:40,,,0.01,,,,
2/23/2022 5:42,,,0.01,,,,
2/23/2022 5:49,,,0.01,,,,
2/23/2022 6:02,,0.01,,,,,
2/23/2022 6:04,,0.01,,,,,
2/23/2022 6:29,,,0.01,,,,
2/23/2022 6:31,,,0.01,,,,
2/23/2022 6:35,,,0.01,,,,
2/23/2022 6:50,0.01,,,,,,
2/23/2022 7:25,,,,,,,0.01
2/23/2022 8:00,,,,0.01,,,
2/23/2022 8:46,,,,0.01,,,
2/23/2022 8:48,,,,0.01,,,
2/23/2022 9:00,,,,0.01,,,
2/23/2022 9:50,,,,,,,0.01
2/23/2022 16:13,0.01,,,,,,
2/23/2022 16:45,,,,,,0.01,
3/3/2022 23:05,,0.01,,,,,
3/3/2022 23:06,,0.01,,,,,
3/3/2022 23:06,,0.01,,,,,
3/3/2022 23:16,,0.01,,,,,
3/3/2022 23:31,,,0.01,,,,
3/3/2022 23:37,,,0.01,,,,
3/3/2022 23:49,,,,,,,0.01
3/3/2022 23:52,,,,,,,0.01
3/3/2022 23:56,,,,,,,0.01
3/4/2022 1:23,,,,,0.01,,
3/4/2022 1:33,,0.01,,,,,
3/4/2022 1:40,,0.01,,,,,
3/4/2022 1:45,,,,,,,0.01
3/4/2022 1:47,,0.01,,,,,
3/4/2022 1:50,,,,,,0.01,
3/4/2022 1:54,,,,,,0.01,
3/4/2022 1:55,,,,0.01,,,
3/4/2022 1:58,,,,,,0.01,
3/4/2022 1:59,,,,0.01,,,
3/4/2022 2:05,,,,0.01,,,
3/4/2022 2:10,,,,,,,0.01
3/4/2022 2:31,0.01,,,,,,
3/4/2022 3:09,,,0.01,,,,
3/4/2022 5:20,,0.01,,,,,
3/4/2022 7:02,,,,,,0.01,
3/4/2022 7:12,,,,0.01,,,
3/4/2022 7:17,,,,,,0.01,
3/4/2022 7:38,,,,0.01,,,
3/4/2022 12:22,,,,,,0.01,
3/5/2022 1:08,0.01,,,,,,
3/5/2022 1:10,0.01,,,,,,
3/5/2022 1:11,,,,,,,0.01
3/5/2022 1:21,0.01,,,,,,
3/5/2022 1:22,,,,0.01,,,
3/5/2022 2:32,0.01,,,,,,
3/5/2022 2:35,,,,,,,0.01
3/5/2022 2:49,,,0.01,,,,
3/5/2022 14:03,,,,0.01,,,
3/5/2022 18:39,,,,,,,0.01
3/18/2022 7:33,,,,,,0.06,
3/18/2022 7:35,,,,,,0.03,
3/18/2022 7:35,,,,,,0.01,
3/19/2022 20:17,,,,,,,0.01
3/19/2022 21:11,,,0.01,,,,
3/19/2022 21:50,,,,0.01,,,
3/19/2022 21:58,,,,,0.01,,
3/19/2022 22:02,,,,,0.01,,
3/19/2022 22:02,,0.01,,,,,
3/19/2022 22:06,,,,,0.01,,
3/19/2022 22:08,,0.01,,,,,
3/19/2022 22:12,,,,,0.01,,
3/19/2022 22:12,,0.01,,,,,
3/19/2022 22:13,0.01,,,,,,
3/19/2022 22:16,,,,,,,0.01
3/19/2022 22:16,,,0.01,,,,
3/19/2022 22:18,,,,,,,0.01
3/19/2022 22:19,,,0.01,,,,
3/19/2022 22:20,,,,,0.01,,
3/19/2022 22:23,,0.01,,,,,
3/19/2022 22:23,,,,,,,0.01
3/19/2022 22:24,,,0.01,,,,
3/19/2022 22:27,,,,0.01,,,
3/19/2022 22:30,,,,,,,0.01
3/19/2022 22:31,,,,,,0.01,
3/19/2022 22:31,,,,,0.01,,
3/19/2022 22:32,0.01,,,,,,
3/19/2022 22:33,,,,,,,0.01
3/19/2022 22:33,,,0.01,,,,
3/19/2022 22:34,,,,,0.01,,
3/19/2022 22:37,,,0.01,,,,
3/19/2022 22:38,,0.01,,,,,
3/19/2022 22:39,,,,,,,0.01
3/19/2022 22:42,,,0.01,,,,
3/19/2022 22:43,,0.01,,,,,
3/19/2022 22:43,0.01,,,,,,
3/19/2022 22:47,,,0.01,,,,
3/19/2022 22:47,,,,,0.01,,
3/19/2022 22:48,,,,,,0.01,
3/19/2022 22:49,,,,,,,0.01
3/19/2022 22:53,,,,0.01,,,
3/19/2022 22:55,0.01,,,,,,
3/19/2022 22:56,,0.01,,,,,
3/19/2022 22:56,0.01,,,,,,
3/19/2022 22:57,0.01,,,,,,
3/19/2022 22:59,,,0.01,,,,
3/19/2022 23:00,0.01,,,,,,
3/19/2022 23:00,,,,,,,0.01
3/19/2022 23:03,,,,,0.01,,
3/19/2022 23:06,,,,,,,0.01
3/19/2022 23:09,,,0.01,,,,
3/19/2022 23:09,,,,,,,0.01
3/19/2022 23:12,,,,,,0.01,
3/19/2022 23:14,,,,,,,0.01
3/19/2022 23:15,,0.01,,,,,
3/19/2022 23:17,,,0.01,,,,
3/19/2022 23:17,,,,0.01,,,
3/19/2022 23:18,,,,,,,0.01
3/19/2022 23:22,,,0.01,,,,
3/19/2022 23:23,,,,0.01,,,
3/19/2022 23:24,,,,,,,0.01
3/19/2022 23:28,0.01,,,,,,
3/19/2022 23:29,,,,,,,0.01
3/19/2022 23:29,,,,,0.01,,
3/19/2022 23:30,,,0.01,,,,
3/19/2022 23:35,,,,,,,0.01
3/19/2022 23:36,,,,0.01,,,
3/19/2022 23:39,0.01,,,,,,
3/19/2022 23:42,,,,,,,0.01
3/19/2022 23:45,,,,,0.01,,
3/19/2022 23:51,,,,,,,0.01
3/19/2022 23:53,,0.01,,,,,
3/20/2022 0:00,,,,,,,0.01
3/20/2022 0:03,,,,,,0.01,
3/20/2022 0:04,,,0.01,,,,
3/20/2022 0:07,,,,0.01,,,
3/20/2022 0:07,,0.01,,,,,
3/20/2022 0:09,,,,,,,0.01
3/20/2022 0:10,0.01,,,,,,
3/20/2022 0:18,,,,,,,0.01
3/20/2022 0:18,0.01,,,,,,
3/20/2022 0:22,,,,0.01,,,
3/20/2022 0:28,,,,,,,0.01
3/20/2022 0:29,0.01,,,,,,
3/20/2022 0:39,,,,,,,0.01
3/20/2022 0:49,,,0.01,,,,
3/20/2022 0:51,,,,,,,0.01
3/20/2022 0:58,,0.01,,,,,
3/20/2022 1:00,0.01,,,,,,
3/20/2022 1:04,,,,,,,0.01
3/20/2022 1:05,0.01,,,,,,
3/20/2022 1:14,0.01,,,,,,
3/20/2022 1:15,0.01,,,,,,
3/20/2022 1:15,0.01,,,,,,
3/20/2022 1:16,0.01,,,,,,
3/20/2022 1:17,0.01,,,,,,
3/20/2022 1:17,0.01,,,,,,
3/20/2022 1:18,,,,,,,0.01
3/20/2022 1:19,0.01,,,,,,
3/20/2022 1:24,0.01,,,,,,
3/20/2022 1:32,,,,,,,0.01
3/20/2022 1:37,,,,0.01,,,
3/20/2022 1:48,,,,,,,0.01
3/20/2022 2:05,,,,,,,0.01
3/20/2022 2:25,,,,,,,0.01
3/20/2022 2:44,,,,,,,0.01
3/20/2022 3:03,,,,,,,0.01
3/20/2022 3:18,,,,,,,0.01
3/20/2022 3:33,,,,,,,0.01
3/20/2022 3:45,,,,,,,0.01
3/20/2022 4:34,0.01,,,,,,
3/20/2022 4:41,,0.01,,,,,
3/20/2022 9:51,,,,,,0.01,
3/20/2022 11:50,0.01,,,,,,
3/28/2022 9:41,,,,,,,0.01
3/28/2022 9:47,,,,,,,0.01
3/28/2022 10:42,,,,,,,0.01
3/28/2022 10:50,,0.01,,,,,
3/28/2022 10:53,,0.01,,,,,
3/28/2022 10:54,,,,,0.01,,
3/28/2022 10:56,0.01,,,,,,
3/28/2022 11:00,,,,,0.01,,
3/28/2022 11:00,,,,,,,0.01
3/28/2022 11:01,,,,,0.01,,
3/28/2022 11:01,,0.01,,,,,
3/28/2022 11:03,,,,,0.01,,
3/28/2022 11:05,,,,,0.01,,
3/28/2022 11:06,,,,,0.01,,
3/28/2022 11:08,,,,,0.01,,
3/28/2022 11:08,,,,,0.01,,
3/28/2022 11:08,,,0.01,,,,
3/28/2022 11:09,0.01,,,,,,
3/28/2022 11:11,,0.01,,,,,
3/28/2022 11:11,,,,,0.01,,
3/28/2022 11:14,,,,,0.01,,
3/28/2022 11:15,0.01,,,,,,
3/28/2022 11:15,,,0.01,,,,
3/28/2022 11:16,,,,,0.01,,
3/28/2022 11:17,,0.01,,,,,
3/28/2022 11:17,0.01,,,,,,
3/28/2022 11:17,,,0.01,,,,
3/28/2022 11:19,,,,,0.01,,
3/28/2022 11:21,,,,,0.01,,
3/28/2022 11:23,0.01,,,,,,
3/28/2022 11:24,,,,,,,0.01
3/28/2022 11:24,,0.01,,,,,
3/28/2022 11:25,,,,0.01,,,
3/28/2022 11:26,,,0.01,,,,
3/28/2022 11:27,,,,,0.01,,
3/28/2022 11:27,,,0.01,,,,
3/28/2022 11:29,,0.01,,,,,
3/28/2022 11:30,,,,,0.01,,
3/28/2022 11:30,,,0.01,,,,
3/28/2022 11:31,,0.01,,,,,
3/28/2022 11:31,,,,,0.01,,
3/28/2022 11:32,,0.01,,,,,
3/28/2022 11:33,,,0.01,,,,
3/28/2022 11:33,,0.01,,,,,
3/28/2022 11:34,0.01,,,,,,
3/28/2022 11:35,,0.01,,,,,
3/28/2022 11:35,,,,,0.01,,
3/28/2022 11:36,,,0.01,,,,
3/28/2022 11:36,,0.01,,,,,
3/28/2022 11:37,,,,,,0.01,
3/28/2022 11:38,,,,,,0.01,
3/28/2022 11:39,,,,,0.01,,
3/28/2022 11:39,,0.01,,,,,
3/28/2022 11:40,,,,,0.01,,
3/28/2022 11:40,,,,,,0.01,
3/28/2022 11:41,,0.01,,,,,
3/28/2022 11:41,0.01,,,,,,
3/28/2022 11:41,,,0.01,,,,
3/28/2022 11:42,,,,,0.01,,
3/28/2022 11:42,,0.01,,,,,
3/28/2022 11:42,0.01,,,,,,
3/28/2022 11:43,,,,,0.01,,
3/28/2022 11:43,,,,,,0.01,
3/28/2022 11:43,,0.01,,,,,
3/28/2022 11:44,,,,,0.01,,
3/28/2022 11:45,,0.01,,,,,
3/28/2022 11:45,,,,,,0.01,
3/28/2022 11:45,,0.01,,,,,
3/28/2022 11:46,,,0.01,,,,
3/28/2022 11:46,,,,,0.01,,
3/28/2022 11:46,,0.01,,,,,
3/28/2022 11:47,,,,,,0.01,
3/28/2022 11:47,0.01,,,,,,
3/28/2022 11:47,,0.01,,,,,
3/28/2022 11:48,,,0.01,,,,
3/28/2022 11:48,,,,,,0.01,
3/28/2022 11:48,,,,,0.01,,
3/28/2022 11:48,,0.01,,,,,
3/28/2022 11:49,,0.01,,,,,
3/28/2022 11:49,,,0.01,,,,
3/28/2022 11:50,,,,,,,0.01
3/28/2022 11:50,,,,,,0.01,
3/28/2022 11:50,,0.01,,,,,
3/28/2022 11:51,,,,,0.01,,
3/28/2022 11:51,,0.01,,,,,
3/28/2022 11:52,,,0.01,,,,
3/28/2022 11:52,,,,,,0.01,
3/28/2022 11:52,,0.01,,,,,
3/28/2022 11:52,,,,0.01,,,
3/28/2022 11:53,,0.01,,,,,
3/28/2022 11:53,,,,,0.01,,
3/28/2022 11:53,,,,,,0.01,
3/28/2022 11:54,,0.01,,,,,
3/28/2022 11:54,0.01,,,,,,
3/28/2022 11:54,,0.01,,,,,
3/28/2022 11:55,,0.01,,,,,
3/28/2022 11:55,,,,,,0.01,
3/28/2022 11:55,,,,0.01,,,
3/28/2022 11:55,,,0.01,,,,
3/28/2022 11:55,,0.01,,,,,
3/28/2022 11:56,,,,,,0.01,
3/28/2022 11:56,,,,,0.01,,
3/28/2022 11:56,,0.01,,,,,
3/28/2022 11:56,,,,,,0.01,
3/28/2022 11:57,0.01,,,,,,
3/28/2022 11:57,,0.01,,,,,
3/28/2022 11:57,,,,,,0.01,
3/28/2022 11:58,,,,,0.01,,
3/28/2022 11:58,,,0.01,,,,
3/28/2022 11:58,,,,,,0.01,
3/28/2022 11:59,,0.01,,,,,
3/28/2022 11:59,,,,0.01,,,
3/28/2022 11:59,,0.01,,,,,
3/28/2022 11:59,,,,,,0.01,
3/28/2022 12:00,,0.01,,,,,
3/28/2022 12:00,0.01,,,,,,
3/28/2022 12:00,,,,,,0.01,
3/28/2022 12:00,,,0.01,,,,
3/28/2022 12:00,,0.01,,,,,
3/28/2022 12:01,,,,,,0.01,
3/28/2022 12:01,0.01,,,,,,
3/28/2022 12:01,,0.01,,,,,
3/28/2022 12:02,,,0.01,,,,
3/28/2022 12:02,,,,0.01,,,
3/28/2022 12:02,,0.01,,,,,
3/28/2022 12:02,,,,,0.01,,
3/28/2022 12:02,,0.01,,,,,
3/28/2022 12:03,,0.01,,,,,
3/28/2022 12:03,,,,,,0.01,
3/28/2022 12:03,,,0.01,,,,
3/28/2022 12:03,,0.01,,,,,
3/28/2022 12:03,,,,0.01,,,
3/28/2022 12:03,0.01,,,,,,
3/28/2022 12:03,,0.01,,,,,
3/28/2022 12:04,,0.01,,,,,
3/28/2022 12:04,,0.01,,,,,
3/28/2022 12:04,,,,,0.01,,
3/28/2022 12:04,,,0.01,,,,
3/28/2022 12:04,,0.01,,,,,
3/28/2022 12:04,,,,0.01,,,
3/28/2022 12:05,,0.01,,,,,
3/28/2022 12:05,,,,,,0.01,
3/28/2022 12:05,0.01,,,,,,
3/28/2022 12:05,,0.01,,,,,
3/28/2022 12:05,,,0.01,,,,
3/28/2022 12:05,,,,0.01,,,
3/28/2022 12:06,,,,,0.01,,
3/28/2022 12:06,,0.01,,,,,
3/28/2022 12:06,,0.01,,,,,
3/28/2022 12:07,,,0.01,,,,
3/28/2022 12:07,,,,0.01,,,
3/28/2022 12:07,,,,,,0.01,
3/28/2022 12:07,,0.01,,,,,
3/28/2022 12:07,,,,,0.01,,
3/28/2022 12:07,0.01,,,,,,
3/28/2022 12:08,,,0.01,,,,
3/28/2022 12:08,,0.01,,,,,
3/28/2022 12:09,,,,0.01,,,
3/28/2022 12:09,0.01,,,,,,
3/28/2022 12:09,,,0.01,,,,
3/28/2022 12:09,,,,,,0.01,
3/28/2022 12:10,,0.01,,,,,
3/28/2022 12:10,,,0.01,,,,
3/28/2022 12:10,,,,,0.01,,
3/28/2022 12:10,,,,0.01,,,
3/28/2022 12:10,,,0.01,,,,
3/28/2022 12:11,,0.01,,,,,
3/28/2022 12:11,,,,0.01,,,
3/28/2022 12:11,0.01,,,,,,
3/28/2022 12:12,,,0.01,,,,
3/28/2022 12:12,,,,0.01,,,
3/28/2022 12:12,,,,,,0.01,
3/28/2022 12:12,,0.01,,,,,
3/28/2022 12:12,,,,,0.01,,
3/28/2022 12:12,,,0.01,,,,
3/28/2022 12:13,,0.01,,,,,
3/28/2022 12:13,,,,0.01,,,
3/28/2022 12:14,,0.01,,,,,
3/28/2022 12:14,,,,0.01,,,
3/28/2022 12:14,,,0.01,,,,
3/28/2022 12:15,,,,,,0.01,
3/28/2022 12:15,,0.01,,,,,
3/28/2022 12:15,,,,,0.01,,
3/28/2022 12:15,0.01,,,,,,
3/28/2022 12:15,,,0.01,,,,
3/28/2022 12:16,,,,0.01,,,
3/28/2022 12:16,,,0.01,,,,
3/28/2022 12:16,,0.01,,,,,
3/28/2022 12:17,,,,0.01,,,
3/28/2022 12:17,,,0.01,,,,
3/28/2022 12:17,,,,,,0.01,
3/28/2022 12:17,,,,,,,0.01
3/28/2022 12:17,,0.01,,,,,
3/28/2022 12:18,0.01,,,,,,
3/28/2022 12:18,,,0.01,,,,
3/28/2022 12:18,,0.01,,,,,
3/28/2022 12:19,,,0.01,,,,
3/28/2022 12:19,,,0.01,,,,
3/28/2022 12:19,,0.01,,,,,
3/28/2022 12:20,,,0.01,,,,
3/28/2022 12:21,,,0.01,,,,
3/28/2022 12:21,,,,0.01,,,
3/28/2022 12:21,,,,0.01,,,
3/28/2022 12:21,,,0.01,,,,
3/28/2022 12:22,,0.01,,,,,
3/28/2022 12:22,,,,0.01,,,
3/28/2022 12:22,0.01,,,,,,
3/28/2022 12:22,,,,0.01,,,
3/28/2022 12:22,,,0.01,,,,
3/28/2022 12:23,,,0.01,,,,
3/28/2022 12:23,,,,0.01,,,
3/28/2022 12:23,,,,,,0.01,
3/28/2022 12:24,,,0.01,,,,
3/28/2022 12:24,,,0.01,,,,
3/28/2022 12:25,,,0.01,,,,
3/28/2022 12:25,,,,0.01,,,
3/28/2022 12:26,,,0.01,,,,
3/28/2022 12:26,0.01,,,,,,
3/28/2022 12:26,,,0.01,,,,
3/28/2022 12:27,,,,,,0.01,
3/28/2022 12:27,,,0.01,,,,
3/28/2022 12:28,,0.01,,,,,
3/28/2022 12:29,,,0.01,,,,
3/28/2022 12:29,0.01,,,,,,
3/28/2022 12:29,,,,,,0.01,
3/28/2022 12:29,,,,0.01,,,
3/28/2022 12:30,,0.01,,,,,
3/28/2022 12:30,,,0.01,,,,
3/28/2022 12:30,0.01,,,,,,
3/28/2022 12:31,,,,0.01,,,
3/28/2022 12:31,,0.01,,,,,
3/28/2022 12:31,,,,,,0.01,
3/28/2022 12:31,,,0.01,,,,
3/28/2022 12:33,,0.01,,,,,
3/28/2022 12:33,,,,,0.01,,
3/28/2022 12:33,0.01,,,,,,
3/28/2022 12:33,0.01,,,,,0.01,
3/28/2022 12:34,,,,0.01,,,
3/28/2022 12:34,,,0.01,,,,
3/28/2022 12:34,,0.01,,,,,
3/28/2022 12:35,0.01,,,,,,
3/28/2022 12:35,,,,,,,0.01
3/28/2022 12:36,,,,0.01,,,
3/28/2022 12:36,0.01,,,,,,
3/28/2022 12:37,,0.01,,,,,
3/28/2022 12:37,0.01,,,,,,
3/28/2022 12:38,,,,0.01,,,
3/28/2022 12:38,,0.01,,,,,
3/28/2022 12:38,0.01,,,,,,
3/28/2022 12:39,0.01,,,,,,
3/28/2022 12:40,,,,0.01,,,
3/28/2022 12:41,0.01,,,,,,
3/28/2022 12:41,,,0.01,,,,
3/28/2022 12:41,,,,,,,0.01
3/28/2022 12:42,0.01,,,,,,
3/28/2022 12:42,,0.01,,,,,
3/28/2022 12:43,0.01,,,,,,
3/28/2022 12:43,,,0.01,,,,
3/28/2022 12:44,0.01,,,,,,
3/28/2022 12:45,0.01,,,,,,
3/28/2022 12:45,0.01,,,,,,
3/28/2022 12:46,,,,0.01,,,
3/28/2022 12:46,,,,,,,0.01
3/28/2022 12:46,0.01,,,,,,
3/28/2022 12:47,,0.01,,,,,
3/28/2022 12:47,,,0.01,,,,
3/28/2022 12:47,,,,,,0.01,
3/28/2022 12:48,,,0.01,,,,
3/28/2022 12:48,0.01,,,,,,
3/28/2022 12:49,0.01,,,,,,
3/28/2022 12:49,,,,0.01,,,
3/28/2022 12:50,0.01,,,,,,
3/28/2022 12:51,0.01,,,,,,
3/28/2022 12:51,,,,0.01,,,
3/28/2022 12:52,0.01,,,,,,
3/28/2022 12:52,,,,0.01,,,
3/28/2022 12:52,,,,,,0.01,
3/28/2022 12:52,,,,,,,0.01
3/28/2022 12:53,0.01,,,,,,
3/28/2022 12:55,,,0.01,,,,
3/28/2022 12:55,0.01,,,,,,
3/28/2022 12:56,0.01,,,,,,
3/28/2022 12:57,,,,,,,0.01
3/28/2022 12:58,0.01,,,,,,
3/28/2022 12:59,,,,,,,0.01
3/28/2022 12:59,0.01,,,,,,
3/28/2022 13:00,,,,,,,0.01
3/28/2022 13:00,0.01,,,,,,
3/28/2022 13:01,0.01,,,,,,
3/28/2022 13:02,0.01,,,,,,
3/28/2022 13:02,,,,,,,0.01
3/28/2022 13:04,,,,,,,0.01
3/28/2022 13:04,0.01,,,,,,
3/28/2022 13:06,,,,,,,0.01
3/28/2022 13:06,0.01,,,,,,
3/28/2022 13:07,0.01,,,,,,
3/28/2022 13:08,,,,,,,0.01
3/28/2022 13:09,0.01,,,,,,
3/28/2022 13:10,,,,,,,0.01
3/28/2022 13:10,0.01,,,,,,
3/28/2022 13:12,0.01,,,,,,
3/28/2022 13:13,,,,,,,0.01
3/28/2022 13:13,,,0.01,,,,
3/28/2022 13:14,0.01,,,,,,
3/28/2022 13:15,,,,,,,0.01
3/28/2022 13:18,,,,,,,0.01
3/28/2022 13:21,,,,,,,0.01
3/28/2022 13:21,,,,0.01,,,
3/28/2022 13:23,,,,,,,0.01
3/28/2022 13:26,,,,,,,0.01
3/28/2022 13:29,,,,,,,0.01
3/28/2022 13:33,,,,,,,0.01
3/28/2022 13:36,,,,,,,0.01
3/28/2022 13:40,,,,,,,0.01
3/28/2022 13:44,,,,,,,0.01
3/28/2022 13:48,,,,,,,0.01
3/28/2022 13:52,,,,,,,0.01
3/28/2022 13:57,,,,,,,0.01
3/28/2022 14:02,,,,,,,0.01
3/28/2022 14:06,,,,,,,0.01
3/28/2022 14:11,,,,,,,0.01
3/28/2022 14:16,,,,,,,0.01
3/28/2022 14:21,,,,,,,0.01
3/28/2022 14:26,,,,,,,0.01
3/28/2022 14:32,,,,,,,0.01
3/28/2022 14:38,,,,,,,0.01
3/28/2022 14:44,,,,,,,0.01
3/28/2022 14:52,,,,,,,0.01
3/28/2022 14:59,0.01,,,,,,
3/28/2022 15:00,,,,,,,0.01
3/28/2022 15:10,,,,,,,0.01
3/28/2022 15:20,,,,,,,0.01
3/28/2022 15:30,,,,,,,0.01
3/28/2022 15:40,,,,,,,0.01
3/28/2022 15:51,,,,,,,0.01
3/28/2022 16:03,,,,,,,0.01
3/28/2022 16:17,,,,,,,0.01
3/28/2022 16:30,,,,,,,0.01
3/28/2022 16:46,,,,,,,0.01
3/28/2022 17:02,,,,,,,0.01
3/28/2022 17:21,,,,,,,0.01
3/28/2022 17:43,,,,,,,0.01
3/28/2022 17:50,,,,0.01,,,
3/28/2022 17:59,,0.01,,,,,
3/28/2022 18:04,,0.01,,,,,
3/28/2022 18:08,,,,,,,0.01
3/28/2022 18:08,,,0.01,,,,
3/28/2022 18:12,,,,,,0.01,
3/28/2022 18:16,,,,,0.01,,
3/28/2022 18:16,,,0.01,,,,
3/28/2022 18:17,,,,0.01,,,
3/28/2022 18:17,,,,,,0.01,
3/28/2022 18:20,,,,,0.01,,
3/28/2022 18:20,,,,,0.01,,
3/28/2022 18:21,,,,,0.01,,
3/28/2022 18:21,,,,,0.01,,
3/28/2022 18:21,,0.01,,,,,
3/28/2022 18:21,,,,,,0.01,
3/28/2022 18:21,,,,0.01,,,
3/28/2022 18:22,,,,,0.01,,
3/28/2022 18:22,,,,,0.01,,
3/28/2022 18:23,,,,,0.01,,
3/28/2022 18:23,,,,,0.01,,
3/28/2022 18:24,,,,,0.01,,
3/28/2022 18:24,,,,0.01,,,
3/28/2022 18:24,,,,,0.01,,
3/28/2022 18:25,,0.01,,,,,
3/28/2022 18:26,,,,,0.01,,
3/28/2022 18:26,,,,,0.01,,
3/28/2022 18:27,0.01,,,,,,
3/28/2022 18:27,,,,,0.01,,
3/28/2022 18:27,,0.01,,,,,
3/28/2022 18:27,,,,,,0.01,
3/28/2022 18:28,,,0.01,,,,
3/28/2022 18:28,,,,,0.01,,
3/28/2022 18:28,,0.01,,,,,
3/28/2022 18:28,,,0.01,,,,
3/28/2022 18:28,,0.01,,,,,
3/28/2022 18:29,,,0.01,,,,
