OBJECTID,Location Description,Size 1,Last Update Date,Last Editor,Size 2,Size 3,CatchID,DrainID,Inspection Status,Facility Type,Jurisdiction,Watershed Management Area,GlobalID,PRIORITY,Flow Monitoring Status,Flow Monitoring Deploy Date,Flow Monitoring Return Date,Next Inspection Date,POINT_X,POINT_Y,Persistent Flow,Facility Identifier,Survey Link,Outfall Capture Feasibility Study,Dry Weather Samples,Accessibility,Flow Measurement Count,Last Discharge Observation,Last Discharge Measurement Trend,AVGFLOWWIDTH,AVGFLOWDEPTH,AVGFLOWVEL,AVGDISCHARGE,MAXDISCHARGE,MINDISCHARGE,OBJECTID2,Facility ID,Collection Staff,Inspection Date,Accessibility3,Flow Condition,Flow Velocity (Sec. / 6 Feet),Flow Width,Flow Depth,Biological Condition,Vegetative Condition,Trash Condition,Structural Condition,IDIC,Maintenance Issues,COMMENTS,LASTEDITOR,LASTUPDATE,Media Link,Visit Number,Connectivity to RW,Upstream RW Condition,Downstream RW Condition,Relative Contribution to RW Flow,GlobalID4,swDischargePointGUID,Conductivity,Algae Condition,Trash Location,OBSWEATHER,RW Vegetative Condition,RW Algae Conditions,Scour Pond Water Condition,Dissipator Water Condition
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,120473,,GivenS,5/14/2020 17:23,,Dry,0,0,0,Not Present,Not Present,Not Present (0 Items),Good,,,,OCENVRESUSER,9/30/2020 18:38,,,,Flowing,Flowing,,{9C4447DF-7F07-4C6D-9649-41C6F9A894A0},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,No Macroalgae,,Dry,Not Present,Moderate to Abundant Macroalgae,Not present,Not present
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,145692,,GivenS,9/1/2020 17:02,,Dry,0,0,0,Sparse,,Sparse (<10 Items),Good,,,Ants cobwebs,OCENVRESUSER,9/30/2020 18:39,,,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,,{7A728E6D-4B16-453C-9A80-47E15E3B60C3},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,No Macroalgae,Within area surrounding outfall,Dry,Sparse,Small to Moderate Macroalgae,Not present,Not present
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,173326,,GivenS,7/7/2021 16:56,,Dry,,,,Sparse,Not Present,Sparse (<10 Items),Good,,,"Spiders and cobwebs present, ",OCPWPublisher,7/7/2021 17:00,,,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,Small Fraction (<10%),{5CCC54F6-57F8-4E20-BE56-70381B2FFEA9},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,No Macroalgae,Within area surrounding outfall,Dry,Not Present,Small to Moderate Macroalgae,Not present,Not present
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,2433,M02-061-6,CurryJ,9/3/2015 21:19,,Dry,0,0,0,Not Present,Not Present,Sparse (<10 Items),Good,None,None,"It is located on the left hand side of the channel as look upstream, directly under Molinos bridge.",OCENVRESUSER,9/30/2020 18:38,,1,,,,,{4D129635-EF76-401B-B171-F7E02E02C2D5},{4D37DA87-C486-40DA-A876-48258EA473E1},,,,,,,,
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,2086,M02-061-6,CurryJ,4/13/2016 21:29,Easily accessible,Other - See Comments,,,,Not Present,Not Present,Not Present (0 Items),Good,None,None,Sheet flow,OCENVRESUSER,12/11/2018 23:47,https://ocgov.box.com/s/bu5owqjxqkmeql7ezc3xfijs6jjiny07,2,,,,,{248D618E-9B33-42DB-B8D6-91C32EE6D5FA},{4D37DA87-C486-40DA-A876-48258EA473E1},,,,,,,,
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,7018,M02-061-6,CurryJ,3/13/2017 21:47,Easily accessible,Other - See Comments,,,,Not Present,Not Present,Sparse (<10 Items),Good,None,None,Sheet,OCENVRESUSER,12/11/2018 23:47,,,,,,,{C207AA65-CE37-49BC-B125-DD7E682413AE},{4D37DA87-C486-40DA-A876-48258EA473E1},,,,,,,,
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,7200,M02-061-6,MoriM,4/4/2017 19:56,Easily accessible,Other - See Comments,,,,Not Present,Not Present,Not Present (0 Items),Good,None,None,Under bridge in left box. Extremely little sheet flow,OCENVRESUSER,12/11/2018 23:47,https://ocgov.box.com/s/ia76bhwuajlrwkkm1qy22fru4cergndc,4,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{2C16E0C9-CF4F-41E4-A455-DAFC521BAE7D},{4D37DA87-C486-40DA-A876-48258EA473E1},,,,,,,,
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,42581,,GivenS,6/8/2018 17:02,Easily accessible,Other - See Comments,,,,,,Sparse (<10 Items),,,None,Small amount of flow earlier. ,OCENVRESUSER,12/11/2018 23:47,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{922392FE-7CC6-400F-B48E-A50A79E35A4E},{4D37DA87-C486-40DA-A876-48258EA473E1},,,,,,,,
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,50608,,MagsalinJ,8/1/2018 18:03,Easily accessible,Dry,0,0,0,Not Present,Not Present,Not Present (0 Items),Good,,,,OCENVRESUSER,9/30/2020 18:38,,6,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,,{EE674B40-B670-493B-ABA4-49B0ECF81602},{4D37DA87-C486-40DA-A876-48258EA473E1},,,,,,,,
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,71972,,GivenS,5/28/2019 19:39,Easily accessible,Flowing,3,0.5,0.02,Not Present,Not Present,Not Present (0 Items),Good,None,None,,OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,,{512DAC9B-085C-4E6C-A5C0-F4711682D131},{4D37DA87-C486-40DA-A876-48258EA473E1},,,,,,,,
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,92461,,KellyK,9/9/2019 20:43,,Other - See Comments,,,,Not Present,Not Present,Sparse (<10 Items),Good,None,Graffiti,Appears to have recently discharged,OCPWPublisher,9/9/2019 20:45,,,Direct Connection,Flowing,Flowing,,{CA1AE764-A719-43E6-B1ED-6EAC10C004A1},{4D37DA87-C486-40DA-A876-48258EA473E1},,No Macroalgae,In flow path of outfall,,,,,
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,120472,,GivenS,5/14/2020 17:12,,Flowing,4,0.3,0.001,Not Present,Not Present,Sparse (<10 Items),Good,,,Leaf litter,OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{3F74A7CD-E5EA-48D3-8F7C-4586784CD997},{4D37DA87-C486-40DA-A876-48258EA473E1},20986,No Macroalgae,In flow path of outfall,Dry,Not Present,Small to Moderate Macroalgae,Not present,Not present
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,145701,,GivenS,9/1/2020 18:06,,Pooled or Ponded,,,,Sparse,Not Present,Moderate (11-50 Items),Good,,Graffiti,Leaf litter trash From recent flow ,OCPWPublisher,9/1/2020 18:10,,,Direct Connection,Flowing,Flowing,,{9FB9EB50-62C7-4696-AB5C-14638A09C03B},{4D37DA87-C486-40DA-A876-48258EA473E1},,No Macroalgae,In flow path of outfall,Dry,Not Present,No Macroalgae,Not present,Not present
25595,,24,7/16/2021 18:12,OCENVRESUSER,,,,M02,Verified,Outfall,San Clemente,South,{852B7F34-E1A5-4D39-911F-20B18754C911},,,,,,-117.6238373,33.43634663,Unknown,M02-061-6,,,,Easily accessible,,,,,,,,,,173724,,GivenS,7/7/2021 16:34,,Pooled or Ponded,,,,,,,,,,,OCPWPublisher,7/7/2021 16:35,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{AA3C2795-8853-4F89-91B2-C2FFCAE7B6FE},{852B7F34-E1A5-4D39-911F-20B18754C911},,,,Dry,Not Present,Moderate to Abundant Macroalgae,Not present,Not present
349,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{4D37DA87-C486-40DA-A876-48258EA473E1},Not A Priority,,,,,-117.6245973,33.43589655,Yes,M02-061-6,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4D37DA87-C486-40DA-A876-48258EA473E1}&field:Station=M02-061-6,No,No,Easily accessible,3,0.02,Above Average Discharge,0.33333333,0.01033333,3.33333333,0.00815,0.02,0.00045,173325,,GivenS,7/7/2021 16:39,,Flowing,3,0.2,0.01,Sparse,Not Present,Sparse (<10 Items),Good,None,Graffiti,Bugs in water flow and spiders inside pipe.  Flow is 90ml per minute.,OCPWPublisher,7/7/2021 16:52,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{4A04FCC8-B032-4650-AC1D-A13C95FBCB23},{4D37DA87-C486-40DA-A876-48258EA473E1},9644,No Macroalgae,Within area surrounding outfall,Dry,Not Present,Moderate to Abundant Macroalgae,Not present,Not present
17540,M02-picoAdded pump station - open channel M02,,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Box,San Clemente,South,{225C2BC1-A627-451E-AB2E-10DD6A27CC31},,,,,,-117.631307,33.433376,Unknown,M02-061-7,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={225C2BC1-A627-451E-AB2E-10DD6A27CC31}&field:Station=M02-061-7,No,No,Difficult accessibility,1,0.5,,2.5,0.1,3,0.5,0.5,0.5,67967,,WStephens,5/8/2019 21:42,Difficult accessibility,,,,,,,,,,,Ladder access to box channel via locked gate in OC public works pumping station ,OCPWPublisher,5/8/2019 22:04,,,,Flowing,,,{9506F56F-17D1-4AFB-8348-C4DCD34A864A},{225C2BC1-A627-451E-AB2E-10DD6A27CC31},,,,,,,,
17540,M02-picoAdded pump station - open channel M02,,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Box,San Clemente,South,{225C2BC1-A627-451E-AB2E-10DD6A27CC31},,,,,,-117.631307,33.433376,Unknown,M02-061-7,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={225C2BC1-A627-451E-AB2E-10DD6A27CC31}&field:Station=M02-061-7,No,No,Difficult accessibility,1,0.5,,2.5,0.1,3,0.5,0.5,0.5,92465,,KellyK,9/9/2019 21:35,,Other - See Comments,,,,Not Present,Not Present,Sparse (<10 Items),,None,None,Could not access outfall. Flowing up and downstream. Trash in receiving water flow path. Receiving water is clear,OCPWPublisher,9/9/2019 21:40,,,,Flowing,Flowing,,{FF358A26-1462-426D-95C6-EDB258533584},{225C2BC1-A627-451E-AB2E-10DD6A27CC31},,Small to Moderate Macroalgae,In flow path of outfall,,,,,
17540,M02-picoAdded pump station - open channel M02,,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Box,San Clemente,South,{225C2BC1-A627-451E-AB2E-10DD6A27CC31},,,,,,-117.631307,33.433376,Unknown,M02-061-7,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={225C2BC1-A627-451E-AB2E-10DD6A27CC31}&field:Station=M02-061-7,No,No,Difficult accessibility,1,0.5,,2.5,0.1,3,0.5,0.5,0.5,120470,,GivenS,5/14/2020 16:57,,Flowing,,,,,,,,,,Ladder down to channel at pump station; access at PCH.,OCPWPublisher,5/19/2020 21:43,,,,,,,{480EA6F6-B359-4FB7-9A70-23859C2030A1},{225C2BC1-A627-451E-AB2E-10DD6A27CC31},,,,Dry,,,Not present,Not present
17540,M02-picoAdded pump station - open channel M02,,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Box,San Clemente,South,{225C2BC1-A627-451E-AB2E-10DD6A27CC31},,,,,,-117.631307,33.433376,Unknown,M02-061-7,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={225C2BC1-A627-451E-AB2E-10DD6A27CC31}&field:Station=M02-061-7,No,No,Difficult accessibility,1,0.5,,2.5,0.1,3,0.5,0.5,0.5,145696,,GivenS,9/1/2020 17:28,,Flowing,3,2.5,0.1,Sparse,Moderate,Abundant (>50 Items),Good,,Other - See Comments,".1 is thalwag depth 0.05 at edges,   Algae trash accumulation on grate and ponded water underneath.  Water dripping down from a pipe at ceiling of tunnel.  Turb is 5.3 NTU",OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Major Fraction (>50%),{89DBFAD2-A4C6-4213-8682-2E7A48D403D1},{225C2BC1-A627-451E-AB2E-10DD6A27CC31},6341,Small to Moderate Macroalgae,In flow path of outfall,Dry,Sparse,Small to Moderate Macroalgae,Not present,Not present
23995,M02 us diversion,18,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{1C828B0D-CFE9-43C9-9462-7F4884283466},,,,,,-117.6292815,33.43427063,Unknown,M02-061-8,,,,Difficult accessibility,1,0.0096,,0.4,0.02,5,0.0096,0.0096,0.0096,150896,,GivenS,9/1/2020 17:53,,Flowing,5,0.4,0.02,,,,,,,Mineral deposits on channel wall,OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{6E944BD5-50A1-4DD8-ADA2-A7DB4F4AFCCE},{1C828B0D-CFE9-43C9-9462-7F4884283466},16782,,,Dry,Not Present,Small to Moderate Macroalgae,Not present,Not present
22790,,42,7/16/2021 18:12,OCENVRESUSER,,,77,M02,Removed From Inventory,Outfall,San Clemente,South,{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,,,,,-117.5986477,33.47686311,Unknown,M02-077-1,,,,,2,0.0016,,0.6,0.02,82.5,0.0016,0.0016,0.0016,49810,,GivenS,7/25/2018 19:30,Easily accessible,Pooled or Ponded,,,,Abundant,Overgrown,Moderate (11-50 Items),Good,None,,Ponded water in dissipator is sort of clear - there’s a greenish tint to it.  A small amount of algae observed at the edges. A few small fish observed.  Dried Bird poop on the sides of the concrete. Abundant reed growth blocking flow ,OCENVRESUSER,9/2/2020 21:09,,,Undetermined,Inaccessible,Inaccessible,,{0E2AF4CF-FFC0-4E31-8BBC-D74D537A89EA},{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,,,,,,,
22790,,42,7/16/2021 18:12,OCENVRESUSER,,,77,M02,Removed From Inventory,Outfall,San Clemente,South,{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,,,,,-117.5986477,33.47686311,Unknown,M02-077-1,,,,,2,0.0016,,0.6,0.02,82.5,0.0016,0.0016,0.0016,65948,,McGuireA,5/1/2019 18:57,Easily accessible,Flowing,45,0.6,0.02,Not Present,Not Present,Moderate (11-50 Items),Good,Biohazard,,"Flow taken 15 m inside drain. Ponding near outlet of drain. Trash includes spray paint cans, needle. ",OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{BAE2C1E3-D063-459A-B75C-27DD19A34102},{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,,,,,,,
22790,,42,7/16/2021 18:12,OCENVRESUSER,,,77,M02,Removed From Inventory,Outfall,San Clemente,South,{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,,,,,-117.5986477,33.47686311,Unknown,M02-077-1,,,,,2,0.0016,,0.6,0.02,82.5,0.0016,0.0016,0.0016,73591,,GivenS,6/6/2019 17:19,Easily accessible,Pooled or Ponded,,,,Sparse,Moderate,Abundant (>50 Items),Good,None,,Reeds appear to be clogging drainage so that ponding in dissipator is backed up into drain.  Ponded water is murky.  Trash downstream in flow path - plastic bottles and toy balls ,OCENVRESUSER,9/2/2020 21:10,,,None - Flow Infiltrates or Outfall is Dry,Inaccessible,Inaccessible,,{235574CD-4F1B-41A7-9DFB-5AEFF1689BCB},{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,,,,,,,
22790,,42,7/16/2021 18:12,OCENVRESUSER,,,77,M02,Removed From Inventory,Outfall,San Clemente,South,{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,,,,,-117.5986477,33.47686311,Unknown,M02-077-1,,,,,2,0.0016,,0.6,0.02,82.5,0.0016,0.0016,0.0016,94857,,KellyK,9/16/2019 19:26,,Dry,0,0,0,Abundant,Overgrown,Not Present (0 Items),Good,None,Overgrown,Dry. Leaf litter in dissipator ,OCENVRESUSER,9/30/2020 18:39,,,Undetermined,Inaccessible,Inaccessible,,{CF0FB407-9279-4C2A-9E88-0F59DF515295},{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,No Macroalgae,,,,,,
22790,,42,7/16/2021 18:12,OCENVRESUSER,,,77,M02,Removed From Inventory,Outfall,San Clemente,South,{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,,,,,-117.5986477,33.47686311,Unknown,M02-077-1,,,,,2,0.0016,,0.6,0.02,82.5,0.0016,0.0016,0.0016,121275,,GivenS,5/20/2020 17:45,,Pooled or Ponded,,,,Sparse,Overgrown,Moderate (11-50 Items),Good,,,Thick reeds just in front of dissipator.  Tadpoles in dissipator.   Vegetation just down gradient in basin area,OCENVRESUSER,9/2/2020 21:10,,,Undetermined,,,,{65780A76-C1FA-46AA-B02D-D515325CC1C2},{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,No Macroalgae,In flow path of outfall,Dry,,,Not present,Not present
22790,,42,7/16/2021 18:12,OCENVRESUSER,,,77,M02,Removed From Inventory,Outfall,San Clemente,South,{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,,,,,-117.5986477,33.47686311,Unknown,M02-077-1,,,,,2,0.0016,,0.6,0.02,82.5,0.0016,0.0016,0.0016,146481,,GivenS,9/2/2020 17:14,,Pooled or Ponded,120,,,Sparse,Overgrown,Moderate (11-50 Items),Good,,Overgrown,"  Very slow surface flow.  Grass clippings, leaves, and bubbles floating near outfall.  Reeds app 15 feet tall.  ",OCENVRESUSER,9/2/2020 21:03,,,Undetermined,,,,{290FCDED-3F68-4264-8EDA-DA0C3DF64E64},{0F919B1B-9FD4-42F8-97E7-7579495B84D1},,No Macroalgae,,Dry,,,Not present,"Brown ""tea"" tint"
253,M02P06 - E Avenida Pico,48,7/16/2021 18:12,OCENVRESUSER,,,85,M02,Verified,Outfall,San Clemente,South,{646C237D-26C0-4619-ADE0-A6C6ECD59481},Priority,Complete,7/15/2016 7:00,7/29/2016 7:00,,-117.5945829,33.4583462,Yes,M02-085-1 (M02P06),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={646C237D-26C0-4619-ADE0-A6C6ECD59481}&field:Station=M02-085-1 (M02P06),No,Yes,Easily accessible,12,0.042,Below Average Discharge,0.71583333,0.04291666,3.0475,0.073933,0.225,0.021,2159,M02-085-1,ZachK,4/22/2016 16:30,Easily accessible,Flowing,3,0.6,0.035,Sparse,Moderate,Not Present (0 Items),Poor,None,Damaged,Circular cracks in the pipe,OCENVRESUSER,9/30/2020 20:16,https://ocgov.box.com/s/83m35kr78ctwcfx616okv9bz8br3kz9e,2,,,,,{3AA40ECA-E4F6-49B9-9827-D296F2CAEED6},{646C237D-26C0-4619-ADE0-A6C6ECD59481},,,,,,,,
253,M02P06 - E Avenida Pico,48,7/16/2021 18:12,OCENVRESUSER,,,85,M02,Verified,Outfall,San Clemente,South,{646C237D-26C0-4619-ADE0-A6C6ECD59481},Priority,Complete,7/15/2016 7:00,7/29/2016 7:00,,-117.5945829,33.4583462,Yes,M02-085-1 (M02P06),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={646C237D-26C0-4619-ADE0-A6C6ECD59481}&field:Station=M02-085-1 (M02P06),No,Yes,Easily accessible,12,0.042,Below Average Discharge,0.71583333,0.04291666,3.0475,0.073933,0.225,0.021,5535,M02-085-1,FortunaJ,7/12/2016 19:41,Easily accessible,Flowing,4.5,0.6,0.04,Not Present,Not Present,Sparse (<10 Items),Good,None,None,"Fast flowing. Potential flow site.  Pipe is 48"".",OCENVRESUSER,9/30/2020 20:16,,2,Direct Connection,Flowing,Flowing,Minor Fraction (10 - 50%),{F1F8047C-D504-482A-A006-63A67EF9D451},{646C237D-26C0-4619-ADE0-A6C6ECD59481},,,,,,,,
253,M02P06 - E Avenida Pico,48,7/16/2021 18:12,OCENVRESUSER,,,85,M02,Verified,Outfall,San Clemente,South,{646C237D-26C0-4619-ADE0-A6C6ECD59481},Priority,Complete,7/15/2016 7:00,7/29/2016 7:00,,-117.5945829,33.4583462,Yes,M02-085-1 (M02P06),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={646C237D-26C0-4619-ADE0-A6C6ECD59481}&field:Station=M02-085-1 (M02P06),No,Yes,Easily accessible,12,0.042,Below Average Discharge,0.71583333,0.04291666,3.0475,0.073933,0.225,0.021,6882,M02-085-1,FortunaJ,1/18/2017 22:54,Easily accessible,Flowing,3,0.6,0.04,Not Present,Not Present,Not Present (0 Items),Good,None,None,Hard water - heavy naturally occurring salts.,OCENVRESUSER,9/30/2020 20:16,https://ocgov.box.com/s/59m3qh9e6kyxeksf1t60o0jhqnyo2ytt,3,Direct Connection,Flowing,Flowing,Minor Fraction (10 - 50%),{EB109E57-0B57-4966-A69A-DD5400DB83A8},{646C237D-26C0-4619-ADE0-A6C6ECD59481},,,,,,,,
