"jurisdicti","EMC_Group","RC","EMC_Group_Area","Area_Rainfall","Juris_LU_Volume","Stormwater Volume (acre-ft)","Constituent","Fraction","Units","EMC_WMA_LU","LU_Load","PL_M"
"SAN CLEMENTE","surface street",0.471,1537.6196005231125,6.7,404.3555144475655,2062.709953761518,"TN","Total","mg/L",5.505199303783698,2226.0576966178364,6053.461631594027
"SAN CLEMENTE","surface street",0.471,1537.6196005231125,6.7,404.3555144475655,2062.709953761518,"TP","Total","mg/L",0.6931660044602971,280.2854963311069,762.1983475587912
"SAN CLEMENTE","surface street",0.471,1537.6196005231125,6.7,404.3555144475655,2062.709953761518,"TSS","Total","mg/L",76.27630707003945,30842.745385466278,83872.65796731811
"SAN CLEMENTE","surface street",0.471,1537.6196005231125,6.7,404.3555144475655,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.03082256141039716,12.463272675692822,33.89217766503968
"SAN CLEMENTE","surface street",0.471,1537.6196005231125,6.7,404.3555144475655,2062.709953761518,"Zinc, Total","Total","mg/L",0.11216390547311601,45.354093700029935,123.33429922593125
"SAN CLEMENTE","water",0.797,0.8250273241319684,6.7,0.3671302840110249,2062.709953761518,,,,,,
"SAN JUAN CAPISTRANO","agriculture",0.222,410.85833035715393,6.7,50.925890047769236,1642.3401112143586,"Copper, Total","Dissolved","mg/L",0.007195275858728533,0.36642582724497763,0.9964452805615568
"SAN JUAN CAPISTRANO","agriculture",0.222,410.85833035715393,6.7,50.925890047769236,1642.3401112143586,"Copper, Total","Total","mg/L",0.043760403860667124,2.2285375154543106,6.060205162187464
"SAN JUAN CAPISTRANO","agriculture",0.222,410.85833035715393,6.7,50.925890047769236,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",256.0234041671853,13038.219730273662,160824074086.40134
"SAN JUAN CAPISTRANO","agriculture",0.222,410.85833035715393,6.7,50.925890047769236,1642.3401112143586,"Lead, Total","Total","mg/L",0.002138367614392031,0.10889827401223919,0.29613406897830036
"SAN JUAN CAPISTRANO","agriculture",0.222,410.85833035715393,6.7,50.925890047769236,1642.3401112143586,"TN","Total","mg/L",24.552987232229672,1250.3827281328101,3400.2460408191655
"SAN JUAN CAPISTRANO","agriculture",0.222,410.85833035715393,6.7,50.925890047769236,1642.3401112143586,"TP","Total","mg/L",2.87445800292234,146.38433220375342,398.07231403223767
"SAN JUAN CAPISTRANO","agriculture",0.222,410.85833035715393,6.7,50.925890047769236,1642.3401112143586,"TSS","Total","mg/L",740.1407860602474,37692.32829077365,102499.1685796434
"SAN JUAN CAPISTRANO","agriculture",0.222,410.85833035715393,6.7,50.925890047769236,1642.3401112143586,"Zinc, Total","Dissolved","mg/L",0.00620536231337152,0.316013598877329,0.8593560709465612
"SAN JUAN CAPISTRANO","agriculture",0.222,410.85833035715393,6.7,50.925890047769236,1642.3401112143586,"Zinc, Total","Total","mg/L",0.10037463940221603,5.111667849781739,13.90048660873445
"SAN JUAN CAPISTRANO","business",0.414,539.6326124538084,6.7,124.7360783686978,1642.3401112143586,"Copper, Total","Dissolved","mg/L",0.010032365405752707,1.2513979174753824,3.40300671038465
"SAN JUAN CAPISTRANO","business",0.414,539.6326124538084,6.7,124.7360783686978,1642.3401112143586,"Copper, Total","Total","mg/L",0.029394369947765984,3.6665384334030335,9.97065339370696
"SAN JUAN CAPISTRANO","business",0.414,539.6326124538084,6.7,124.7360783686978,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,2410928.3446333986,29738363575361.246
"SAN JUAN CAPISTRANO","business",0.414,539.6326124538084,6.7,124.7360783686978,1642.3401112143586,"Lead, Total","Total","mg/L",0.003914557566172833,0.4882865593529135,1.3278289941706614
"SAN JUAN CAPISTRANO","business",0.414,539.6326124538084,6.7,124.7360783686978,1642.3401112143586,"TN","Total","mg/L",5.187196465843142,647.0305448772424,1759.5117071020754
"SAN JUAN CAPISTRANO","business",0.414,539.6326124538084,6.7,124.7360783686978,1642.3401112143586,"TP","Total","mg/L",0.49933870499831046,62.285551839193324,169.3771005280225
"SAN JUAN CAPISTRANO","business",0.414,539.6326124538084,6.7,124.7360783686978,1642.3401112143586,"TSS","Total","mg/L",77.68355320177191,9689.941780135126,26350.48088266065
"SAN JUAN CAPISTRANO","business",0.414,539.6326124538084,6.7,124.7360783686978,1642.3401112143586,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,5.413055274585924,14.720068785364024
"SAN JUAN CAPISTRANO","business",0.414,539.6326124538084,6.7,124.7360783686978,1642.3401112143586,"Zinc, Total","Total","mg/L",0.1600574539228461,19.964939116014367,54.29194090500347
"SAN JUAN CAPISTRANO","business",0.422,201.77457956709435,6.7,47.54145385566688,1642.3401112143586,"Copper, Total","Dissolved","mg/L",0.010032365405752707,0.47695323700078107,1.2970095629756133
"SAN JUAN CAPISTRANO","business",0.422,201.77457956709435,6.7,47.54145385566688,1642.3401112143586,"Copper, Total","Total","mg/L",0.029394369947765984,1.397451082488118,3.800178460209807
"SAN JUAN CAPISTRANO","business",0.422,201.77457956709435,6.7,47.54145385566688,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,918892.4338868057,11334371403613.664
"SAN JUAN CAPISTRANO","business",0.422,201.77457956709435,6.7,47.54145385566688,1642.3401112143586,"Lead, Total","Total","mg/L",0.003914557566172833,0.1861037578975574,0.5060838987417019
"SAN JUAN CAPISTRANO","business",0.422,201.77457956709435,6.7,47.54145385566688,1642.3401112143586,"TN","Total","mg/L",5.187196465843142,246.60686142116006,670.6138731125178
"SAN JUAN CAPISTRANO","business",0.422,201.77457956709435,6.7,47.54145385566688,1642.3401112143586,"TP","Total","mg/L",0.49933870499831046,23.739288002025635,64.55577018509483
"SAN JUAN CAPISTRANO","business",0.422,201.77457956709435,6.7,47.54145385566688,1642.3401112143586,"TSS","Total","mg/L",77.68355320177191,3693.1890598862824,10043.126153563726
"SAN JUAN CAPISTRANO","business",0.422,201.77457956709435,6.7,47.54145385566688,1642.3401112143586,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,2.063112139811194,5.610353316087919
"SAN JUAN CAPISTRANO","business",0.422,201.77457956709435,6.7,47.54145385566688,1642.3401112143586,"Zinc, Total","Total","mg/L",0.1600574539228461,7.609364059928516,20.692632292322738
"SAN JUAN CAPISTRANO","business",0.486,760.5164174726307,6.7,206.36612988119833,1642.3401112143586,"Copper, Total","Dissolved","mg/L",0.010032365405752707,2.0703404223392043,5.630009648900906
"SAN JUAN CAPISTRANO","business",0.486,760.5164174726307,6.7,206.36612988119833,1642.3401112143586,"Copper, Total","Total","mg/L",0.029394369947765984,6.066002366416668,16.495669738503594
"SAN JUAN CAPISTRANO","business",0.486,760.5164174726307,6.7,206.36612988119833,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,3988693.2346249977,49199807147274.875
"SAN JUAN CAPISTRANO","business",0.486,760.5164174726307,6.7,206.36612988119833,1642.3401112143586,"Lead, Total","Total","mg/L",0.003914557566172833,0.8078320951282506,2.1967896879128435
"SAN JUAN CAPISTRANO","business",0.486,760.5164174726307,6.7,206.36612988119833,1642.3401112143586,"TN","Total","mg/L",5.187196465843142,1070.4616595894788,2910.975126234495
"SAN JUAN CAPISTRANO","business",0.486,760.5164174726307,6.7,206.36612988119833,1642.3401112143586,"TP","Total","mg/L",0.49933870499831046,103.04659605039072,280.22122535510323
"SAN JUAN CAPISTRANO","business",0.486,760.5164174726307,6.7,206.36612988119833,1642.3401112143586,"TSS","Total","mg/L",77.68355320177191,16031.254229669843,43594.81900809698
"SAN JUAN CAPISTRANO","business",0.486,760.5164174726307,6.7,206.36612988119833,1642.3401112143586,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,8.95547849875029,24.353207721038263
"SAN JUAN CAPISTRANO","business",0.486,760.5164174726307,6.7,206.36612988119833,1642.3401112143586,"Zinc, Total","Total","mg/L",0.1600574539228461,33.030437324695974,89.82178913134653
"SAN JUAN CAPISTRANO","developed open space",0.217,1386.4426412857074,6.7,167.97907968044086,1642.3401112143586,"Copper, Total","Dissolved","mg/L",4.4085553457464587e-4,0.0740545069698778,0.20138117591016247
"SAN JUAN CAPISTRANO","developed open space",0.217,1386.4426412857074,6.7,167.97907968044086,1642.3401112143586,"Copper, Total","Total","mg/L",0.0090266475911997,1.5162879549693942,4.1233391981713705
"SAN JUAN CAPISTRANO","developed open space",0.217,1386.4426412857074,6.7,167.97907968044086,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",19495.373627451405,3274814.919965625,40394247696633.17
"SAN JUAN CAPISTRANO","developed open space",0.217,1386.4426412857074,6.7,167.97907968044086,1642.3401112143586,"Lead, Total","Total","mg/L",0.001895147836689217,0.3183451894654331,0.8656965149463365
"SAN JUAN CAPISTRANO","developed open space",0.217,1386.4426412857074,6.7,167.97907968044086,1642.3401112143586,"TN","Total","mg/L",5.474926321837162,919.6730848604277,2500.926072702813
"SAN JUAN CAPISTRANO","developed open space",0.217,1386.4426412857074,6.7,167.97907968044086,1642.3401112143586,"TP","Total","mg/L",0.6464029921897596,108.58217973071902,295.2744935018624
"SAN JUAN CAPISTRANO","developed open space",0.217,1386.4426412857074,6.7,167.97907968044086,1642.3401112143586,"TSS","Total","mg/L",78.12325765887076,13123.072923175063,35686.4148443897
"SAN JUAN CAPISTRANO","developed open space",0.217,1386.4426412857074,6.7,167.97907968044086,1642.3401112143586,"Zinc, Total","Dissolved","mg/L",0.010494714571524367,1.7628924952335754,4.793946759212672
"SAN JUAN CAPISTRANO","developed open space",0.217,1386.4426412857074,6.7,167.97907968044086,1642.3401112143586,"Zinc, Total","Total","mg/L",0.01794714136300638,3.014744289052585,8.19818772468236
"SAN JUAN CAPISTRANO","highway/arterial",0.45,228.47695998404564,6.7,57.40483619599147,1642.3401112143586,"Copper, Total","Dissolved","mg/L",0.023086218954965022,1.3252606174945605,3.6038662933376764
"SAN JUAN CAPISTRANO","highway/arterial",0.45,228.47695998404564,6.7,57.40483619599147,1642.3401112143586,"Copper, Total","Total","mg/L",0.10955179809315539,6.288803024513916,17.101545874299518
"SAN JUAN CAPISTRANO","highway/arterial",0.45,228.47695998404564,6.7,57.40483619599147,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",4668.938805513393,268019.6673396044,3305973954155.2007
"SAN JUAN CAPISTRANO","highway/arterial",0.45,228.47695998404564,6.7,57.40483619599147,1642.3401112143586,"Lead, Total","Total","mg/L",0.03568992667489768,2.048774394619448,5.571363764948398
"SAN JUAN CAPISTRANO","highway/arterial",0.45,228.47695998404564,6.7,57.40483619599147,1642.3401112143586,"TN","Total","mg/L",7.526108567663884,432.03502951999326,1174.860597134316
"SAN JUAN CAPISTRANO","highway/arterial",0.45,228.47695998404564,6.7,57.40483619599147,1642.3401112143586,"TP","Total","mg/L",0.7965016337813982,45.72304581706075,124.3376144085228
"SAN JUAN CAPISTRANO","highway/arterial",0.45,228.47695998404564,6.7,57.40483619599147,1642.3401112143586,"TSS","Total","mg/L",172.2739058842315,9889.355348127961,26892.759002629406
"SAN JUAN CAPISTRANO","highway/arterial",0.45,228.47695998404564,6.7,57.40483619599147,1642.3401112143586,"Zinc, Total","Dissolved","mg/L",0.09848436915267057,5.65347907907461,15.37386867474038
"SAN JUAN CAPISTRANO","highway/arterial",0.45,228.47695998404564,6.7,57.40483619599147,1642.3401112143586,"Zinc, Total","Total","mg/L",0.58597009784445,33.63751748250974,91.47266118565638
"SAN JUAN CAPISTRANO","multi-family",0.485,429.40463662254126,6.7,116.27919722541232,1642.3401112143586,"Copper, Total","Dissolved","mg/L",0.01193734375304908,1.3880647486083375,3.7746535997855193
"SAN JUAN CAPISTRANO","multi-family",0.485,429.40463662254126,6.7,116.27919722541232,1642.3401112143586,"Copper, Total","Total","mg/L",0.0231446929134595,2.69124631200576,7.318478903600784
"SAN JUAN CAPISTRANO","multi-family",0.485,429.40463662254126,6.7,116.27919722541232,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",21462.93950666575,2495693.3759326804,30783924852562.22
"SAN JUAN CAPISTRANO","multi-family",0.485,429.40463662254126,6.7,116.27919722541232,1642.3401112143586,"Lead, Total","Total","mg/L",0.0022778102283991554,0.26486194479008685,0.7202560934930796
"SAN JUAN CAPISTRANO","multi-family",0.485,429.40463662254126,6.7,116.27919722541232,1642.3401112143586,"TN","Total","mg/L",6.349371628732227,738.299835874792,2007.7061505955623
"SAN JUAN CAPISTRANO","multi-family",0.485,429.40463662254126,6.7,116.27919722541232,1642.3401112143586,"TP","Total","mg/L",0.5809722171241416,67.55498301746313,183.7066030860408
"SAN JUAN CAPISTRANO","multi-family",0.485,429.40463662254126,6.7,116.27919722541232,1642.3401112143586,"TSS","Total","mg/L",48.703478310591834,5663.201360040899,15400.307097648478
"SAN JUAN CAPISTRANO","multi-family",0.485,429.40463662254126,6.7,116.27919722541232,1642.3401112143586,"Zinc, Total","Dissolved","mg/L",0.028403506524265307,3.3027369370283313,8.981344624591605
"SAN JUAN CAPISTRANO","multi-family",0.485,429.40463662254126,6.7,116.27919722541232,1642.3401112143586,"Zinc, Total","Total","mg/L",0.0910587841812683,10.588242324919952,28.793287234785723
"SAN JUAN CAPISTRANO","open space",0.078,1913.4187885481401,6.7,83.3293882412715,1642.3401112143586,"Copper, Total","Dissolved","mg/L",4.5383849222810336e-4,0.037818083917708904,0.10284114393085117
"SAN JUAN CAPISTRANO","open space",0.078,1913.4187885481401,6.7,83.3293882412715,1642.3401112143586,"Copper, Total","Total","mg/L",0.0067692263495350005,0.5640754905734471,1.5339267013145843
"SAN JUAN CAPISTRANO","open space",0.078,1913.4187885481401,6.7,83.3293882412715,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",1093.7074339230464,91137.97138373833,1124170336527.6094
"SAN JUAN CAPISTRANO","open space",0.078,1913.4187885481401,6.7,83.3293882412715,1642.3401112143586,"Lead, Total","Total","mg/L",0.0014249616539121403,0.1187411828877691,0.3229005231056238
"SAN JUAN CAPISTRANO","open space",0.078,1913.4187885481401,6.7,83.3293882412715,1642.3401112143586,"TN","Total","mg/L",2.420950642233769,201.73633597965335,548.5945721023447
"SAN JUAN CAPISTRANO","open space",0.078,1913.4187885481401,6.7,83.3293882412715,1642.3401112143586,"TP","Total","mg/L",0.1859690057019451,15.496683476980618,42.1411264350369
"SAN JUAN CAPISTRANO","open space",0.078,1913.4187885481401,6.7,83.3293882412715,1642.3401112143586,"TSS","Total","mg/L",103.45130068022969,8620.533598447375,23442.370546529095
"SAN JUAN CAPISTRANO","open space",0.078,1913.4187885481401,6.7,83.3293882412715,1642.3401112143586,"Zinc, Total","Dissolved","mg/L",0.010369371344090314,0.8640733705496171,2.3497301994694055
"SAN JUAN CAPISTRANO","open space",0.078,1913.4187885481401,6.7,83.3293882412715,1642.3401112143586,"Zinc, Total","Total","mg/L",0.011869975655119219,0.9891178097798704,2.689771572284946
"SAN JUAN CAPISTRANO","single family",0.405,2527.578285161291,6.7,571.548639732097,1642.3401112143586,"Copper, Total","Dissolved","mg/L",0.01047492053646517,5.986926583918475,16.280633885628635
"SAN JUAN CAPISTRANO","single family",0.405,2527.578285161291,6.7,571.548639732097,1642.3401112143586,"Copper, Total","Total","mg/L",0.025896546493846418,14.801135922316925,40.24967930790139
"SAN JUAN CAPISTRANO","single family",0.405,2527.578285161291,6.7,571.548639732097,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",19674.340539016797,11244842.572701102,138703092325016.69
"SAN JUAN CAPISTRANO","single family",0.405,2527.578285161291,6.7,571.548639732097,1642.3401112143586,"Lead, Total","Total","mg/L",0.0025109212365633307,1.4351136172322065,3.9025966092848794
"SAN JUAN CAPISTRANO","single family",0.405,2527.578285161291,6.7,571.548639732097,1642.3401112143586,"TN","Total","mg/L",5.8323359783393665,3333.4636948804336,9064.901870211783
"SAN JUAN CAPISTRANO","single family",0.405,2527.578285161291,6.7,571.548639732097,1642.3401112143586,"TP","Total","mg/L",0.6373163229435632,364.25727745745536,990.5482038798013
"SAN JUAN CAPISTRANO","single family",0.405,2527.578285161291,6.7,571.548639732097,1642.3401112143586,"TSS","Total","mg/L",93.2354275651122,53288.58179968034,144911.06219597883
"SAN JUAN CAPISTRANO","single family",0.405,2527.578285161291,6.7,571.548639732097,1642.3401112143586,"Zinc, Total","Dissolved","mg/L",0.014957835459302755,8.549130510101016,23.248199543531857
"SAN JUAN CAPISTRANO","single family",0.405,2527.578285161291,6.7,571.548639732097,1642.3401112143586,"Zinc, Total","Total","mg/L",0.08025909389387786,45.871975941176544,124.74260965796906
"SAN JUAN CAPISTRANO","surface street",0.471,822.243247403035,6.7,216.22941798581311,1642.3401112143586,"Copper, Total","Dissolved","mg/L",0.012949043628956136,2.7999641673620865,7.6141223485432175
"SAN JUAN CAPISTRANO","surface street",0.471,822.243247403035,6.7,216.22941798581311,1642.3401112143586,"Copper, Total","Total","mg/L",0.02919603936894787,6.313042600238484,17.167462109012455
"SAN JUAN CAPISTRANO","surface street",0.471,822.243247403035,6.7,216.22941798581311,1642.3401112143586,"Fecal coliforms","Total","CFU/100 mL",16816.869832900793,3636301.9763113167,44853124930925.23
"SAN JUAN CAPISTRANO","surface street",0.471,822.243247403035,6.7,216.22941798581311,1642.3401112143586,"Lead, Total","Total","mg/L",0.003866052031887261,0.8359541807578527,2.2732638811100125
"SAN JUAN CAPISTRANO","surface street",0.471,822.243247403035,6.7,216.22941798581311,1642.3401112143586,"TN","Total","mg/L",5.505199303783698,1190.3860413530526,3237.093198017366
"SAN JUAN CAPISTRANO","surface street",0.471,822.243247403035,6.7,216.22941798581311,1642.3401112143586,"TP","Total","mg/L",0.6931660044602971,149.88288171200156,407.5861443550499
