Station,date,Flow_cfs_md
J06-9079-1,2022-09-22,0.022
J06-9079-1,2022-09-23,0.022
J06-9079-1,2022-09-24,0.02
J06-9079-1,2022-09-25,0.017
J06-9079-1,2022-09-26,0.017
J06-9079-1,2022-09-27,0.033
J06-9079-1,2022-09-28,0.021
J06-9079-1,2022-09-29,0.021
J06-9079-1,2022-09-30,0.024
J06-9079-1,2022-10-01,0.019
J06-9362-1,2021-10-01,1.09
J06-9362-1,2021-10-02,1.04
J06-9362-1,2021-10-03,0.981
J06-9362-1,2021-10-04,3.55
J06-9362-1,2021-10-05,4.07
J06-9362-1,2021-10-06,2.21
J06-9362-1,2021-10-07,2.81
J06-9362-1,2021-10-08,7.18
J06-9362-1,2021-10-09,1.22
J06-9362-1,2021-10-10,1.2
J06-9362-1,2021-10-11,1.27
J06-9362-1,2021-10-12,1.24
J06-9362-1,2021-10-13,1.17
J06-9362-1,2021-10-14,1.17
J06-9362-1,2021-10-15,1.5
J06-9362-1,2021-10-16,1.91
J06-9362-1,2021-10-17,1.69
J06-9362-1,2021-10-18,1.9
J06-9362-1,2021-10-19,1.91
J06-9362-1,2021-10-20,1.77
J06-9362-1,2021-10-21,2.04
J06-9362-1,2021-10-22,2.28
J06-9362-1,2021-10-23,2.52
J06-9362-1,2021-10-24,2.35
J06-9362-1,2021-10-25,7.73
J06-9362-1,2021-10-26,1.1
J06-9362-1,2021-10-27,1.02
J06-9362-1,2021-10-28,1
J06-9362-1,2021-10-29,1.09
J06-9362-1,2021-10-30,1.17
J06-9362-1,2021-10-31,1.18
J06-9362-1,2021-11-01,1.19
J06-9362-1,2021-11-02,1.33
J06-9362-1,2021-11-03,1.36
J06-9362-1,2021-11-04,1.43
J06-9362-1,2021-11-05,1.39
J06-9362-1,2021-11-07,1.34
J06-9362-1,2021-11-08,1.29
J06-9362-1,2021-11-09,1.29
J06-9362-1,2021-11-10,1.34
J06-9362-1,2021-11-11,1.05
J06-9362-1,2021-11-12,0.31
J06-9362-1,2021-11-13,0.251
J06-9362-1,2021-11-14,0.219
J06-9362-1,2021-11-15,0.221
J06-9362-1,2021-11-16,0.233
J06-9362-1,2021-11-17,0.249
J06-9362-1,2021-11-18,0.218
J06-9362-1,2021-11-19,0.251
J06-9362-1,2021-11-20,0.232
J06-9362-1,2021-11-21,0.185
J06-9362-1,2021-11-22,0.188
J06-9362-1,2021-11-23,0.226
J06-9362-1,2021-11-24,0.23
J06-9362-1,2021-11-25,0.181
J06-9362-1,2021-11-26,0.188
J06-9362-1,2021-11-27,0.193
J06-9362-1,2021-11-28,0.195
J06-9362-1,2021-11-29,0.223
J06-9362-1,2021-11-30,0.2
J06-9362-1,2021-12-01,0.226
J06-9362-1,2021-12-02,0.557
J06-9362-1,2021-12-03,0.325
J06-9362-1,2021-12-04,0.307
J06-9362-1,2021-12-05,0.259
J06-9362-1,2021-12-06,0.248
J06-9362-1,2021-12-07,0.286
J06-9362-1,2021-12-08,0.244
J06-9362-1,2021-12-09,1.23
J06-9362-1,2021-12-10,0.506
J06-9362-1,2021-12-11,0.326
J06-9362-1,2021-12-12,0.324
J06-9362-1,2021-12-13,0.373
J06-9362-1,2021-12-14,34.1
J06-9362-1,2021-12-15,1.29
J06-9362-1,2021-12-16,0.986
J06-9362-1,2021-12-17,0.903
J06-9362-1,2021-12-18,0.867
J06-9362-1,2021-12-19,0.733
J06-9362-1,2021-12-20,0.547
J06-9362-1,2021-12-21,0.66
J06-9362-1,2021-12-22,0.655
J06-9362-1,2021-12-23,11.7
J06-9362-1,2021-12-24,13.1
J06-9362-1,2021-12-25,3.49
J06-9362-1,2021-12-26,9.28
J06-9362-1,2021-12-27,4.34
J06-9362-1,2021-12-28,1.42
J06-9362-1,2021-12-29,6.6
J06-9362-1,2021-12-30,8.83
J06-9362-1,2021-12-31,2.02
J06-9362-1,2022-01-01,1.38
J06-9362-1,2022-01-02,1.14
J06-9362-1,2022-01-03,1.1
J06-9362-1,2022-01-04,1.07
J06-9362-1,2022-01-05,0.998
J06-9362-1,2022-01-06,0.951
J06-9362-1,2022-01-07,0.865
J06-9362-1,2022-01-08,1.02
J06-9362-1,2022-01-09,0.721
J06-9362-1,2022-01-10,0.682
J06-9362-1,2022-01-11,0.67
J06-9362-1,2022-01-12,0.622
J06-9362-1,2022-01-13,0.646
J06-9362-1,2022-01-14,0.649
J06-9362-1,2022-01-15,1.17
J06-9362-1,2022-01-16,0.701
J06-9362-1,2022-01-17,0.682
J06-9362-1,2022-01-18,0.656
J06-9362-1,2022-01-19,0.61
J06-9362-1,2022-01-20,0.494
J06-9362-1,2022-01-21,0.55
J06-9362-1,2022-01-22,0.546
J06-9362-1,2022-01-23,0.478
J06-9362-1,2022-01-24,0.486
J06-9362-1,2022-01-25,0.462
J06-9362-1,2022-01-26,0.453
J06-9362-1,2022-01-27,0.442
J06-9362-1,2022-01-28,0.432
J06-9362-1,2022-01-29,0.379
J06-9362-1,2022-01-30,0.379
J06-9362-1,2022-01-31,0.387
J06-9362-1,2022-02-01,0.49
J06-9362-1,2022-02-02,0.34
J06-9362-1,2022-02-03,0.346
J06-9362-1,2022-02-04,0.359
J06-9362-1,2022-02-05,0.32
J06-9362-1,2022-02-06,0.334
J06-9362-1,2022-02-07,0.416
J06-9362-1,2022-02-08,0.4
J06-9362-1,2022-02-09,0.447
J06-9362-1,2022-02-10,0.469
J06-9362-1,2022-02-11,0.567
J06-9362-1,2022-02-12,0.438
J06-9362-1,2022-02-13,0.366
J06-9362-1,2022-02-14,0.362
J06-9362-1,2022-02-15,1.62
J06-9362-1,2022-02-16,0.872
J06-9362-1,2022-02-17,0.614
J06-9362-1,2022-02-18,0.765
J06-9362-1,2022-02-19,0.741
J06-9362-1,2022-02-20,0.734
J06-9362-1,2022-02-21,0.789
J06-9362-1,2022-02-22,3.02
J06-9362-1,2022-02-23,4.81
J06-9362-1,2022-02-24,1.22
J06-9362-1,2022-02-25,1.42
J06-9362-1,2022-02-26,1.66
J06-9362-1,2022-02-27,1.71
J06-9362-1,2022-02-28,1.77
J06-9362-1,2022-03-01,1.92
J06-9362-1,2022-03-02,1.84
J06-9362-1,2022-03-03,1.61
J06-9362-1,2022-03-04,1.65
J06-9362-1,2022-03-05,1.51
J06-9362-1,2022-03-06,1.34
J06-9362-1,2022-03-07,1.51
J06-9362-1,2022-03-08,1.42
J06-9362-1,2022-03-09,1.5
J06-9362-1,2022-03-10,1.57
J06-9362-1,2022-03-11,1.4
J06-9362-1,2022-03-12,1.36
J06-9362-1,2022-03-13,1.28
J06-9362-1,2022-03-14,1.35
J06-9362-1,2022-03-15,1.38
J06-9362-1,2022-03-16,1.36
J06-9362-1,2022-03-17,1.22
J06-9362-1,2022-03-18,1.21
J06-9362-1,2022-03-19,2.39
J06-9362-1,2022-03-20,2.7
J06-9362-1,2022-03-21,1.69
J06-9362-1,2022-03-22,1.71
J06-9362-1,2022-03-23,1.63
J06-9362-1,2022-03-24,1.53
J06-9362-1,2022-03-25,1.45
J06-9362-1,2022-03-26,1.51
J06-9362-1,2022-03-27,1.2
J06-9362-1,2022-03-28,19.8
J06-9362-1,2022-03-29,1.38
J06-9362-1,2022-03-30,0.615
J06-9362-1,2022-03-31,0.553
J06-9362-1,2022-04-01,0.529
J06-9362-1,2022-04-02,0.485
J06-9362-1,2022-04-03,0.512
J06-9362-1,2022-04-04,0.599
J06-9362-1,2022-04-05,0.685
J06-9362-1,2022-04-06,0.683
J06-9362-1,2022-04-07,0.556
J06-9362-1,2022-04-08,0.649
J06-9362-1,2022-04-09,0.524
J06-9362-1,2022-04-10,0.462
J06-9362-1,2022-04-11,0.484
J06-9362-1,2022-04-12,0.345
J06-9362-1,2022-04-13,0.415
J06-9362-1,2022-04-14,0.519
J06-9362-1,2022-04-15,0.701
J06-9362-1,2022-04-16,0.455
J06-9362-1,2022-04-17,0.348
J06-9362-1,2022-04-18,0.414
J06-9362-1,2022-04-19,0.403
J06-9362-1,2022-04-20,0.466
J06-9362-1,2022-04-21,0.411
J06-9362-1,2022-04-22,3.93
J06-9362-1,2022-04-23,0.348
J06-9362-1,2022-04-24,0.367
J06-9362-1,2022-04-25,0.371
J06-9362-1,2022-04-26,0.317
J06-9362-1,2022-04-27,0.34
J06-9362-1,2022-04-28,0.263
J06-9362-1,2022-04-29,0.299
J06-9362-1,2022-04-30,0.215
J06-9362-1,2022-05-01,0.169
J06-9362-1,2022-05-02,0.183
J06-9362-1,2022-05-03,0.152
J06-9362-1,2022-05-04,0.149
J06-9362-1,2022-05-05,0.187
J06-9362-1,2022-05-06,0.18
J06-9362-1,2022-05-07,0.167
J06-9362-1,2022-05-08,0.104
J06-9362-1,2022-05-09,0.097
J06-9362-1,2022-05-10,0.091
J06-9362-1,2022-05-11,0.073
J06-9362-1,2022-05-12,0.101
J06-9362-1,2022-05-13,0.163
J06-9362-1,2022-05-14,0.176
J06-9362-1,2022-05-15,0.109
J06-9362-1,2022-05-16,0.152
J06-9362-1,2022-05-17,0.139
J06-9362-1,2022-05-18,0.131
J06-9362-1,2022-05-19,0.133
J06-9362-1,2022-05-20,0.401
J06-9362-1,2022-05-21,0.14
J06-9362-1,2022-05-22,0.135
J06-9362-1,2022-05-23,0.134
J06-9362-1,2022-05-24,0.131
J06-9362-1,2022-05-25,0.14
J06-9362-1,2022-05-26,0.139
J06-9362-1,2022-05-27,0.157
J06-9362-1,2022-05-28,0.133
J06-9362-1,2022-05-29,0.136
J06-9362-1,2022-05-30,0.127
J06-9362-1,2022-05-31,0.135
J06-9362-1,2022-06-01,0.148
J06-9362-1,2022-06-02,0.151
J06-9362-1,2022-06-03,0.145
J06-9362-1,2022-06-04,0.142
J06-9362-1,2022-06-05,0.179
J06-9362-1,2022-06-06,0.163
J06-9362-1,2022-06-07,0.169
J06-9362-1,2022-06-08,0.16
J06-9362-1,2022-06-09,0.144
J06-9362-1,2022-06-10,0.146
J06-9362-1,2022-06-11,0.127
J06-9362-1,2022-06-12,0.108
J06-9362-1,2022-06-13,0.128
J06-9362-1,2022-06-14,0.13
J06-9362-1,2022-06-15,0.155
J06-9362-1,2022-06-16,0.185
J06-9362-1,2022-06-17,0.176
J06-9362-1,2022-06-18,0.122
J06-9362-1,2022-06-19,0.085
J06-9362-1,2022-06-20,0.116
J06-9362-1,2022-06-21,0.098
J06-9362-1,2022-06-22,0.147
J06-9362-1,2022-06-23,0.156
J06-9362-1,2022-06-24,0.166
J06-9362-1,2022-06-25,0.137
J06-9362-1,2022-06-26,0.097
J06-9362-1,2022-06-27,0.149
J06-9362-1,2022-06-28,0.133
J06-9362-1,2022-06-29,0.161
J06-9362-1,2022-06-30,0.145
J06-9362-1,2022-07-01,0.19
J06-9362-1,2022-07-02,0.168
J06-9362-1,2022-07-03,0.12
J06-9362-1,2022-07-04,0.158
J06-9362-1,2022-07-05,0.142
J06-9362-1,2022-07-06,0.187
J06-9362-1,2022-07-07,0.215
J06-9362-1,2022-07-08,0.191
J06-9362-1,2022-07-09,0.142
J06-9362-1,2022-07-10,0.139
J06-9362-1,2022-07-11,0.197
J06-9362-1,2022-07-12,0.143
J06-9362-1,2022-07-13,0.167
J06-9362-1,2022-07-14,0.153
J06-9362-1,2022-07-15,0.198
J06-9362-1,2022-07-16,0.193
J06-9362-1,2022-07-17,0.203
J06-9362-1,2022-07-18,0.259
J06-9362-1,2022-07-19,0.256
J06-9362-1,2022-07-20,0.26
J06-9362-1,2022-07-21,0.262
J06-9362-1,2022-07-22,0.293
J06-9362-1,2022-07-23,0.317
J06-9362-1,2022-07-24,0.293
J06-9362-1,2022-07-25,0.38
J06-9362-1,2022-07-26,0.367
J06-9362-1,2022-07-27,0.39
J06-9362-1,2022-07-28,0.435
J06-9362-1,2022-07-29,0.489
J06-9362-1,2022-07-30,0.55
J06-9362-1,2022-07-31,1.88
J06-9362-1,2022-08-01,1.22
J06-9362-1,2022-08-02,0.931
J06-9362-1,2022-08-03,0.788
J06-9362-1,2022-08-04,0.747
J06-9362-1,2022-08-05,0.793
J06-9362-1,2022-08-06,0.732
J06-9362-1,2022-08-07,0.645
J06-9362-1,2022-08-08,0.65
J06-9362-1,2022-08-09,0.688
J06-9362-1,2022-08-10,0.767
J06-9362-1,2022-08-11,0.734
J06-9362-1,2022-08-12,0.821
J06-9362-1,2022-08-13,0.756
J06-9362-1,2022-08-14,0.667
J06-9362-1,2022-08-15,0.727
J06-9362-1,2022-08-16,0.783
J06-9362-1,2022-08-17,0.886
J06-9362-1,2022-08-18,0.884
J06-9362-1,2022-08-19,0.904
J06-9362-1,2022-08-20,0.936
J06-9362-1,2022-08-21,0.825
J06-9362-1,2022-08-22,0.994
J06-9362-1,2022-08-23,1.09
J06-9362-1,2022-08-24,1.12
J06-9362-1,2022-08-25,1.14
J06-9362-1,2022-08-26,1.22
J06-9362-1,2022-08-27,1.15
J06-9362-1,2022-08-28,1.07
J06-9362-1,2022-08-29,1.13
J06-9362-1,2022-08-30,1.2
J06-9362-1,2022-08-31,1.3
J06-9362-1,2022-09-01,1.36
J06-9362-1,2022-09-02,1.57
J06-9362-1,2022-09-03,1.6
J06-9362-1,2022-09-04,1.5
J06-9362-1,2022-09-05,1.57
J06-9362-1,2022-09-06,1.49
J06-9362-1,2022-09-07,1.43
J06-9362-1,2022-09-08,1.51
J06-9362-1,2022-09-09,4.45
J06-9362-1,2022-09-10,2.95
J06-9362-1,2022-09-11,2.31
J06-9362-1,2022-09-12,2.1
J06-9362-1,2022-09-13,1.88
J06-9362-1,2022-09-14,1.84
J06-9362-1,2022-09-15,1.78
J06-9362-1,2022-09-16,1.91
J06-9362-1,2022-09-17,1.89
J06-9362-1,2022-09-18,1.88
J06-9362-1,2022-09-19,1.79
J06-9362-1,2022-09-20,1.72
J06-9362-1,2022-09-21,1.71
J06-9362-1,2022-09-22,1.74
J06-9362-1,2022-09-23,1.72
J06-9362-1,2022-09-24,1.45
J06-9362-1,2022-09-25,1.26
J06-9362-1,2022-09-26,1.33
J06-9362-1,2022-09-27,1.42
J06-9362-1,2022-09-28,1.43
J06-9362-1,2022-09-29,1.47
J06-9362-1,2022-09-30,1.42
J06-9362-1,2022-10-01,1.22
J07-9109-4,2021-10-01,0.001
J07-9109-4,2021-10-02,0.006
J07-9109-4,2021-10-03,0.001
J07-9109-4,2021-10-04,0.185
J07-9109-4,2021-10-05,0.131
J07-9109-4,2021-10-06,0.002
J07-9109-4,2021-10-07,0.011
J07-9109-4,2021-10-08,0.319
J07-9109-4,2021-10-09,0.002
J07-9109-4,2021-10-10,0.001
J07-9109-4,2021-10-11,0.002
J07-9109-4,2021-10-12,0.002
J07-9109-4,2021-10-13,0.001
J07-9109-4,2021-10-14,0.003
J07-9109-4,2021-10-15,0.001
J07-9109-4,2021-10-16,0.002
J07-9109-4,2021-10-17,0.001
J07-9109-4,2021-10-18,0.004
J07-9109-4,2021-10-19,0.004
J07-9109-4,2021-10-20,0.002
J07-9109-4,2021-10-21,0.005
J07-9109-4,2021-10-22,0.003
J07-9109-4,2021-10-23,0.006
J07-9109-4,2021-10-24,0.002
J07-9109-4,2021-10-25,0.736
J07-9109-4,2021-10-26,0.007
J07-9109-4,2021-10-27,0.001
J07-9109-4,2021-10-28,0.002
J07-9109-4,2021-10-29,0.002
J07-9109-4,2021-10-30,0.003
J07-9109-4,2021-10-31,0.001
J07-9109-4,2021-11-01,0.002
J07-9109-4,2021-11-02,0.003
J07-9109-4,2021-11-03,0.004
J07-9109-4,2021-11-04,0.005
J07-9109-4,2021-11-05,0.003
J07-9109-4,2021-11-07,0.002
J07-9109-4,2021-11-08,0.004
J07-9109-4,2021-11-09,0.006
J07-9109-4,2021-11-10,0.004
J07-9109-4,2021-11-11,0.007
J07-9109-4,2021-11-12,0.003
J07-9109-4,2021-11-13,0.003
J07-9109-4,2021-11-14,0.001
J07-9109-4,2022-01-22,0.011
J07-9109-4,2022-01-25,0.006
J07-9109-4,2022-01-26,0.003
J07-9109-4,2022-01-28,0.003
J07-9109-4,2022-01-29,0.005
J07-9109-4,2022-01-31,0.004
J07-9109-4,2022-02-03,0.011
J07-9109-4,2022-02-04,0.03
J07-9109-4,2022-02-05,0.005
J07-9109-4,2022-02-06,0.002
J07-9109-4,2022-02-07,0.004
J07-9109-4,2022-02-08,0.012
J07-9109-4,2022-02-09,0.006
J07-9109-4,2022-02-10,0.011
J07-9109-4,2022-02-11,0.003
J07-9109-4,2022-02-12,0.002
J07-9109-4,2022-02-13,0
J07-9109-4,2022-02-14,0.003
J07-9109-4,2022-02-15,0.245
J07-9109-4,2022-02-16,0.004
J07-9109-4,2022-02-17,0.003
J07-9109-4,2022-02-18,0.003
J07-9109-4,2022-02-19,0.005
J07-9109-4,2022-02-20,0.002
J07-9109-4,2022-02-21,0.005
J07-9109-4,2022-02-22,0.095
J07-9109-4,2022-02-23,0.064
J07-9109-4,2022-02-24,0.001
J07-9109-4,2022-02-25,0.003
J07-9109-4,2022-02-26,0.004
J07-9109-4,2022-02-27,0.001
J07-9109-4,2022-02-28,0.003
J07-9109-4,2022-03-01,0.006
J07-9109-4,2022-03-02,0.018
J07-9109-4,2022-03-03,0.02
J07-9109-4,2022-03-04,0.041
J07-9109-4,2022-03-05,0.024
J07-9109-4,2022-03-06,0.001
J07-9109-4,2022-03-07,0.002
J07-9109-4,2022-03-08,0.004
J07-9109-4,2022-03-09,0.004
J07-9109-4,2022-03-10,0.004
J07-9109-4,2022-03-11,0.003
J07-9109-4,2022-03-12,0.002
J07-9109-4,2022-03-13,0.001
J07-9109-4,2022-03-14,0.002
J07-9109-4,2022-03-15,0.004
J07-9109-4,2022-03-16,0.003
J07-9109-4,2022-03-17,0.002
J07-9109-4,2022-03-18,0.002
J07-9109-4,2022-03-19,0.074
J07-9109-4,2022-03-20,0.107
J07-9109-4,2022-03-21,0.003
J07-9109-4,2022-03-22,0.004
J07-9109-4,2022-03-23,0.001
J07-9109-4,2022-03-24,0.001
J07-9109-4,2022-03-25,0.002
J07-9109-4,2022-03-26,0.002
J07-9109-4,2022-03-27,0.001
J07-9109-4,2022-03-28,2.8
J07-9109-4,2022-03-29,0.018
J07-9109-4,2022-03-30,0.003
J07-9109-4,2022-03-31,0.002
J07-9109-4,2022-04-01,0.002
J07-9109-4,2022-04-02,0.002
J07-9109-4,2022-04-03,0.001
J07-9109-4,2022-04-04,0.002
J07-9109-4,2022-04-05,0.002
J07-9109-4,2022-04-06,0.002
J07-9109-4,2022-04-07,0.01
J07-9109-4,2022-04-08,0.001
J07-9109-4,2022-04-09,0.001
J07-9109-4,2022-04-10,0.001
J07-9109-4,2022-04-11,0.002
J07-9109-4,2022-04-12,0.002
J07-9109-4,2022-04-13,0.002
J07-9109-4,2022-04-14,0.002
J07-9109-4,2022-04-15,0.002
J07-9109-4,2022-04-16,0.003
J07-9109-4,2022-04-17,0.001
J07-9109-4,2022-04-18,0.003
J07-9109-4,2022-04-19,0.004
J07-9109-4,2022-04-20,0.003
J07-9109-4,2022-04-21,0.003
J07-9109-4,2022-04-22,0.487
J07-9109-4,2022-04-23,0.002
J07-9109-4,2022-04-24,0.001
J07-9109-4,2022-04-25,0.001
J07-9109-4,2022-04-26,0.002
J07-9109-4,2022-04-27,0.002
J07-9109-4,2022-04-28,0.003
J07-9109-4,2022-04-29,0.002
J07-9109-4,2022-04-30,0.002
J07-9109-4,2022-05-01,0.001
J07-9109-4,2022-05-02,0.002
J07-9109-4,2022-05-03,0.004
J07-9109-4,2022-05-04,0.003
J07-9109-4,2022-05-05,0.004
J07-9109-4,2022-05-06,0.005
J07-9109-4,2022-05-07,0.004
J07-9109-4,2022-05-08,0.001
J07-9109-4,2022-05-09,0.002
J07-9109-4,2022-05-10,0.003
J07-9109-4,2022-05-11,0.002
J07-9109-4,2022-05-12,0.002
J07-9109-4,2022-05-13,0.001
J07-9109-4,2022-05-14,0.002
J07-9109-4,2022-05-15,0
J07-9109-4,2022-05-16,0.002
J07-9109-4,2022-05-17,0.004
J07-9109-4,2022-05-18,0.003
J07-9109-4,2022-05-19,0.006
J07-9109-4,2022-05-20,0.003
J07-9109-4,2022-05-21,0.002
J07-9109-4,2022-05-22,0.001
J07-9109-4,2022-05-23,0.001
J07-9109-4,2022-05-24,0.003
J07-9109-4,2022-05-25,0.002
J07-9109-4,2022-05-26,0.004
J07-9109-4,2022-05-27,0.002
J07-9109-4,2022-05-28,0.002
J07-9109-4,2022-05-29,0.001
J07-9109-4,2022-05-30,0.001
J07-9109-4,2022-05-31,0.002
J07-9109-4,2022-06-01,0.003
J07-9109-4,2022-06-02,0.003
J07-9109-4,2022-06-03,0.002
J07-9109-4,2022-06-04,0.002
J07-9109-4,2022-06-05,0.002
J07-9109-4,2022-06-06,0.003
J07-9109-4,2022-06-07,0.005
J07-9109-4,2022-06-08,0.002
J07-9109-4,2022-06-09,0.002
J07-9109-4,2022-06-10,0.001
J07-9109-4,2022-06-11,0.002
J07-9109-4,2022-06-12,0.001
J07-9109-4,2022-06-13,0.002
J07-9109-4,2022-06-14,0.002
J07-9109-4,2022-06-15,0.003
J07-9109-4,2022-06-16,0.004
J07-9109-4,2022-06-17,0.002
J07-9109-4,2022-06-18,0.002
J07-9109-4,2022-06-19,0.012
J07-9109-4,2022-06-20,0.001
J07-9109-4,2022-06-21,0.003
J07-9109-4,2022-06-22,0.012
J07-9109-4,2022-06-23,0.005
J07-9109-4,2022-06-24,0.005
J07-9109-4,2022-06-25,0.01
J07-9109-4,2022-06-26,0.01
J07-9109-4,2022-06-27,0.009
J07-9109-4,2022-06-28,0.007
J07-9109-4,2022-06-29,0.003
J07-9109-4,2022-06-30,0.004
J07-9109-4,2022-07-01,0.002
J07-9109-4,2022-07-02,0.002
J07-9109-4,2022-07-03,0.003
J07-9109-4,2022-07-04,0.002
J07-9109-4,2022-07-05,0.004
J07-9109-4,2022-07-06,0.003
J07-9109-4,2022-07-07,0.005
J07-9109-4,2022-07-08,0.002
J07-9109-4,2022-07-09,0.004
J07-9109-4,2022-07-10,0.002
J07-9109-4,2022-07-11,0.005
J07-9109-4,2022-07-12,0.008
J07-9109-4,2022-07-13,0.006
J07-9109-4,2022-07-14,0.009
J07-9109-4,2022-07-15,0.006
J07-9109-4,2022-07-16,0.009
J07-9109-4,2022-07-17,0.016
J07-9109-4,2022-07-18,0.009
J07-9109-4,2022-07-19,0.004
J07-9109-4,2022-07-20,0.003
J07-9109-4,2022-07-21,0.004
J07-9109-4,2022-07-22,0.002
J07-9109-4,2022-07-23,0.003
J07-9109-4,2022-07-24,0.004
J07-9109-4,2022-07-25,0.005
J07-9109-4,2022-07-26,0.005
J07-9109-4,2022-07-27,0.003
J07-9109-4,2022-07-28,0.004
J07-9109-4,2022-07-29,0.002
J07-9109-4,2022-07-30,0.003
J07-9109-4,2022-07-31,0.048
J07-9109-4,2022-08-01,0.003
J07-9109-4,2022-08-02,0.011
J07-9109-4,2022-08-03,0.003
J07-9109-4,2022-08-04,0.005
J07-9109-4,2022-08-05,0.002
J07-9109-4,2022-08-06,0.002
J07-9109-4,2022-08-07,0.001
J07-9109-4,2022-08-08,0.002
J07-9109-4,2022-08-09,0.004
J07-9109-4,2022-08-10,0.002
J07-9109-4,2022-08-11,0.005
J07-9109-4,2022-08-12,0.002
J07-9109-4,2022-08-13,0.003
J07-9109-4,2022-08-14,0.002
J07-9109-4,2022-08-15,0.002
J07-9109-4,2022-08-16,0.007
J07-9109-4,2022-08-17,0.005
J07-9109-4,2022-08-18,0.005
J07-9109-4,2022-08-19,0.003
J07-9109-4,2022-08-20,0.006
J07-9109-4,2022-08-21,0.006
J07-9109-4,2022-08-22,0.004
J07-9109-4,2022-08-23,0.008
J07-9109-4,2022-08-24,0.007
J07-9109-4,2022-08-25,0.007
J07-9109-4,2022-08-26,0.004
J07-9109-4,2022-08-27,0.004
J07-9109-4,2022-08-28,0.003
J07-9109-4,2022-08-29,0.005
J07-9109-4,2022-08-30,0.006
J07-9109-4,2022-08-31,0.006
J07-9109-4,2022-09-01,0.003
J07-9109-4,2022-09-02,0.003
J07-9109-4,2022-09-03,0.062
J07-9109-4,2022-09-04,0.008
J07-9109-4,2022-09-05,0.011
J07-9109-4,2022-09-06,0.011
J07-9109-4,2022-09-07,0.005
J07-9109-4,2022-09-08,0.006
J07-9109-4,2022-09-09,0.09
J07-9109-4,2022-09-10,0.012
J07-9109-4,2022-09-11,0.069
J07-9109-4,2022-09-12,0.007
J07-9109-4,2022-09-13,0.008
J07-9109-4,2022-09-14,0.007
J07-9109-4,2022-09-15,0.004
J07-9109-4,2022-09-16,0.003
J07-9109-4,2022-09-17,0.006
J07-9109-4,2022-09-18,0.002
J07-9109-4,2022-09-19,0.004
J07-9109-4,2022-09-20,0.004
J07-9109-4,2022-09-21,0.004
J07-9109-4,2022-09-22,0.004
J07-9109-4,2022-09-23,0.002
J07-9109-4,2022-09-24,0.002
J07-9109-4,2022-09-25,0.002
J07-9109-4,2022-09-26,0.004
J07-9109-4,2022-09-27,0.01
J07-9109-4,2022-09-28,0.01
J07-9109-4,2022-09-29,0.008
J07-9109-4,2022-09-30,0.007
J07-9109-4,2022-10-01,0.002
J07-9110-2,2022-03-09,0.001
J07-9110-2,2022-03-10,0.001
J07-9110-3,2021-10-01,0
J07-9110-3,2021-10-02,0
J07-9110-3,2021-10-03,0
J07-9110-3,2021-10-04,0.006
J07-9110-3,2021-10-05,0.008
J07-9110-3,2021-10-06,0
J07-9110-3,2021-10-07,0
J07-9110-3,2021-10-08,0.016
J07-9110-3,2021-10-09,0
J07-9110-3,2021-10-10,0
J07-9110-3,2021-10-11,0
J07-9110-3,2021-10-12,0
J07-9110-3,2021-10-13,0
J07-9110-3,2021-10-14,0
J07-9110-3,2021-10-15,0
J07-9110-3,2021-10-16,0
J07-9110-3,2021-10-17,0
J07-9110-3,2021-10-18,0
J07-9110-3,2021-10-19,0
J07-9110-3,2021-10-20,0
J07-9110-3,2021-10-21,0
J07-9110-3,2021-10-22,0
J07-9110-3,2021-10-23,0
J07-9110-3,2021-10-24,0
J07-9110-3,2021-10-25,0.173
J07-9110-3,2021-10-26,0
J07-9110-3,2021-10-27,0
J07-9110-3,2021-10-28,0
J07-9110-3,2021-10-29,0
J07-9110-3,2021-10-30,0
J07-9110-3,2021-10-31,0
J07-9110-3,2021-11-01,0
J07-9110-3,2021-11-02,0
J07-9110-3,2021-11-03,0
J07-9110-3,2021-11-04,0
J07-9110-3,2021-11-05,0
J07-9110-3,2021-11-07,0
J07-9110-3,2021-11-08,0
J07-9110-3,2021-11-09,0
J07-9110-3,2021-11-10,0
J07-9110-3,2021-11-11,0
J07-9110-3,2021-11-12,0
J07-9110-3,2021-11-13,0
J07-9110-3,2021-11-14,0
J07-9110-3,2021-11-15,0
J07-9110-3,2021-11-16,0
J07-9110-3,2021-11-17,0
J07-9110-3,2021-11-18,0
J07-9110-3,2021-11-19,0
J07-9110-3,2021-11-20,0
J07-9110-3,2021-11-21,0
J07-9110-3,2021-11-22,0
J07-9110-3,2021-11-23,0
J07-9110-3,2021-11-24,0
J07-9110-3,2021-11-25,0
J07-9110-3,2021-11-26,0
J07-9110-3,2021-11-27,0
J07-9110-3,2021-11-28,0
J07-9110-3,2021-11-29,0
J07-9110-3,2021-11-30,0
J07-9110-3,2021-12-01,0
J07-9110-3,2021-12-02,0
J07-9110-3,2021-12-03,0
J07-9110-3,2021-12-04,0
J07-9110-3,2021-12-05,0
J07-9110-3,2021-12-06,0
J07-9110-3,2021-12-07,0
J07-9110-3,2021-12-08,0
J07-9110-3,2021-12-09,0.01
J07-9110-3,2021-12-10,0
J07-9110-3,2021-12-11,0
J07-9110-3,2021-12-12,0
J07-9110-3,2021-12-13,0
J07-9110-3,2021-12-14,2.25
J07-9110-3,2021-12-15,0
